,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
542,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,20,0,0,2,1,30-40,1,4,1,0,,2,1,RG,4 s39 b1 r2 k+3 b3n#,,Great aggressive play from Gasquet here.,4s39b1r2k+3b3n#,,0,,4s39b1r2k+3b3n#,,1,,1,0,4,,s39b1r2k+3b3n#,False,False,False,True,False,False,s39b1r2k3b3n,s39b1r2k3b3,sbrkb,5,2,1,40-40,0,2,1,0,0,0,,,5
552,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,30,0,0,3,1,40-30,1,5,1,0,,1,2,RF,4 s37 f1*,,,4s37f1*,,0,,4s37f1*,,1,,1,0,4,,s37f1*,False,False,True,False,False,False,s37f1,s37f1,sf,2,1,1,GM,1,4,1,0,0,0,,,3
559,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,37,0,0,4,2,0-15,1,7,1,0,,1,2,RF,4 b38 f+1 r#,,,4b38f+1r#,,0,,4b38f+1r#,,1,,1,0,4,,b38f+1r#,False,False,False,True,False,False,b38f1r,b38f1r,bfr,3,1,1,15-15,0,4,2,0,0,0,,,3
561,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,39,0,0,4,2,30-15,1,7,1,0,,1,2,RF,6 f37 f1 f;3 b-1 l1d#,,,6f37f1f;3b-1l1d#,,0,,6f37f1f;3b-1l1d#,,1,,1,0,6,,f37f1f;3b-1l1d#,False,False,False,True,False,False,f37f1f3b1l1d,f37f1f3b1l1,fffbl,5,1,1,40-15,0,4,2,0,0,0,,,5
570,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,48,1,0,0,0,0-15,1,9,1,0,,1,2,RF,6 f17 f3 b3 b2 f1d@,,,6f17f3b3b2f1d@,,0,,6f17f3b3b2f1d@,,1,,1,0,6,,f17f3b3b2f1d@,False,False,False,False,True,False,f17f3b3b2f1d,f17f3b3b2f1,ffbbf,5,1,1,15-15,0,0,0,0,1,0,,,5
574,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,52,1,0,0,0,40-30,1,9,1,0,,1,2,RF,6 f29 f3 s3w#,,,6f29f3s3w#,,0,,6f29f3s3w#,,1,,1,0,6,,f29f3s3w#,False,False,False,True,False,False,f29f3s3w,f29f3s3,ffs,3,1,1,GM,1,1,0,0,1,0,,,3
581,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,59,1,0,1,1,15-0,1,11,1,0,,1,2,RF,6 f17 f1 r1 v+3 b3w#,,Federer taking the ball out of the air again it's amazing to see.,6f17f1r1v+3b3w#,,0,,6f17f1r1v+3b3w#,,1,,1,0,6,,f17f1r1v+3b3w#,False,False,False,True,False,False,f17f1r1v3b3w,f17f1r1v3b3,ffrvb,5,1,1,30-0,0,1,1,0,1,0,,,5
589,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,67,1,0,2,1,30-15,1,12,1,0,,2,1,RG,5 b18 f3*,,,5b18f3*,,0,,5b18f3*,,1,,1,0,5,,b18f3*,False,False,True,False,False,False,b18f3,b18f3,bf,2,2,1,40-15,0,2,1,0,1,0,,,3
592,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,70,1,0,2,2,0-15,1,13,1,0,,1,2,RF,4 b37 f+1*,,,4b37f+1*,,0,,4b37f+1*,,1,,1,0,4,,b37f+1*,False,False,True,False,False,False,b37f1,b37f1,bf,2,1,1,15-15,0,2,2,0,1,0,,,3
596,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,74,1,0,2,2,40-30,1,13,1,0,,1,2,RF,4 s37 s+1 f1 v3*,,After the changeover before the game starts Cicak informs both players that Hawk-Eye is temporarily down and that she'll make an announcement as soon as she gets word that the system is back in order.,4s37s+1f1v3*,,0,,4s37s+1f1v3*,,1,,1,0,4,,s37s+1f1v3*,False,False,True,False,False,False,s37s1f1v3,s37s1f1v3,ssfv,4,1,1,GM,1,3,2,0,1,0,,,5
598,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,76,1,0,3,2,0-15,1,14,1,0,,2,1,RG,4 s39 b3 s3 b2 f2 b3 b2 b3 b3 b3 b3 b1 r1n#,,,4s39b3s3b2f2b3b2b3b3b3b3b1r1n#,,0,,4s39b3s3b2f2b3b2b3b3b3b3b1r1n#,,1,,1,0,4,,s39b3s3b2f2b3b2b3b3b3b3b1r1n#,False,False,False,True,False,False,s39b3s3b2f2b3b2b3b3b3b3b1r1n,s39b3s3b2f2b3b2b3b3b3b3b1r1,sbsbfbbbbbbbr,13,2,1,15-15,0,3,2,0,1,0,,,13
602,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,80,1,0,3,2,40-30,1,14,1,0,,2,1,RG,4+ b28 v1 r#,,,4+b28v1r#,,1,,4b28v1r#,,1,,1,0,4,,b28v1r#,False,False,False,True,False,False,b28v1r,b28v1r,bvr,3,2,1,GM,2,3,3,0,1,0,,,3
610,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,88,1,0,4,3,15-0,1,16,1,0,,2,1,RG,4 s27 f+3 b2 z1*,,Hawk-Eye is back as Cicak quickly tells the players.,4s27f+3b2z1*,,0,,4s27f+3b2z1*,,1,,1,0,4,,s27f+3b2z1*,False,False,True,False,False,False,s27f3b2z1,s27f3b2z1,sfbz,4,2,1,30-0,0,4,3,0,1,0,,,5
614,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,92,1,0,4,3,40-30,1,16,1,0,,2,1,RG,6 f17 f+3*,,Huge serve there.,6f17f+3*,,0,,6f17f+3*,,1,,1,0,6,,f17f+3*,False,False,True,False,False,False,f17f3,f17f3,ff,2,2,1,GM,2,4,4,0,1,0,,,3
616,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,94,1,0,4,4,15-0,1,17,1,0,,1,2,RF,6 f28 f1*,,,6f28f1*,,0,,6f28f1*,,1,,1,0,6,,f28f1*,False,False,True,False,False,False,f28f1,f28f1,ff,2,1,1,30-0,0,4,4,0,1,0,,,3
621,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,99,1,0,5,4,15-0,1,18,1,0,,2,1,RG,4 b37 b3 b3d@,,,4b37b3b3d@,,0,,4b37b3b3d@,,1,,1,0,4,,b37b3b3d@,False,False,False,False,True,False,b37b3b3d,b37b3b3,bbb,3,2,1,30-0,0,5,4,0,1,0,,,3
634,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,112,1,0,6,5,15-30,1,20,1,0,,2,1,RG,4 s28 f1*,,,4s28f1*,,0,,4s28f1*,,1,,1,0,4,,s28f1*,False,False,True,False,False,False,s28f1,s28f1,sf,2,2,1,30-30,0,6,5,0,1,0,,,3
648,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,126,2,0,2,0,15-0,1,23,1,0,,1,2,RF,4+ b27 v;2*,,A lucky dead net cord winner.,4+b27v;2*,,1,,4b27v;2*,,1,,1,0,4,,b27v;2*,False,False,True,False,False,False,b27v2,b27v2,bv,2,1,1,30-0,0,2,0,0,2,0,,,3
652,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,130,2,0,2,0,40-30,1,23,1,0,,1,2,RF,6 f28 f1 l2 o1*,,Haha. Not only does Federer get up from the chair before the umpire announces time but actually asks her '[isn't it] too long?' prompting the announcement. He likes the game quick.,6f28f1l2o1*,,0,,6f28f1l2o1*,,1,,1,0,6,,f28f1l2o1*,False,False,True,False,False,False,f28f1l2o1,f28f1l2o1,fflo,4,1,1,GM,1,3,0,0,2,0,,,5
654,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,132,2,0,3,0,0-15,1,24,1,0,,2,1,RG,4 s27 b+3 b3 z3*,,,4s27b+3b3z3*,,0,,4s27b+3b3z3*,,1,,1,0,4,,s27b+3b3z3*,False,False,True,False,False,False,s27b3b3z3,s27b3b3z3,sbbz,4,2,1,15-15,0,3,0,0,2,0,,,5
656,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,134,2,0,3,0,30-15,1,24,1,0,,2,1,RG,4 s28 f3 b1n#,,,4s28f3b1n#,,0,,4s28f3b1n#,,1,,1,0,4,,s28f3b1n#,False,False,False,True,False,False,s28f3b1n,s28f3b1,sfb,3,2,1,40-15,0,3,0,0,2,0,,,3
665,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,143,2,0,3,1,AD-40,1,25,1,0,,1,2,RF,4 s37 f1*,,,4s37f1*,,0,,4s37f1*,,1,,1,0,4,,s37f1*,False,False,True,False,False,False,s37f1,s37f1,sf,2,1,1,GM,1,4,1,0,2,0,,,3
692,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,170,2,0,4,4,15-0,1,29,1,0,,1,2,RF,4 b38 f1 f1n#,,,4b38f1f1n#,,0,,4b38f1f1n#,,1,,1,0,4,,b38f1f1n#,False,False,False,True,False,False,b38f1f1n,b38f1f1,bff,3,1,1,30-0,0,4,4,0,2,0,,,3
698,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,176,2,0,5,4,15-30,1,30,1,0,,2,1,RG,4 s39 b3 b2 f1*,,An unexpected huge forehand from Gasquet.,4s39b3b2f1*,,0,,4s39b3b2f1*,,1,,1,0,4,,s39b3b2f1*,False,False,True,False,False,False,s39b3b2f1,s39b3b2f1,sbbf,4,2,1,30-30,0,5,4,0,2,0,,,5
702,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,180,2,0,5,4,40-AD,1,30,1,0,,2,1,RG,4 b29 f1 f3 b3 b3 b3 b3 b3 f3 b1*,,,4b29f1f3b3b3b3b3b3f3b1*,,0,,4b29f1f3b3b3b3b3b3f3b1*,,1,,1,0,4,,b29f1f3b3b3b3b3b3f3b1*,False,False,True,False,False,False,b29f1f3b3b3b3b3b3f3b1,b29f1f3b3b3b3b3b3f3b1,bffbbbbbfb,10,2,1,40-40,0,5,4,0,2,0,,,11
708,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,4 s37 f-1*,,,4s37f-1*,,0,,4s37f-1*,,1,,1,0,4,,s37f-1*,False,False,True,False,False,False,s37f1,s37f1,sf,2,1,1,30-0,0,0,0,0,0,0,,,3
712,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,6,0,0,1,0,0-15,1,2,1,0,,2,1,AB,6 f28 f3 b2 f3 s3n@,,,6f28f3b2f3s3n@,,0,,6f28f3b2f3s3n@,,1,,1,0,6,,f28f3b2f3s3n@,False,False,False,False,True,False,f28f3b2f3s3n,f28f3b2f3s3,ffbfs,5,2,1,15-15,0,1,0,0,0,0,,,5
716,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,10,0,0,1,0,40-30,1,2,1,0,,2,1,AB,6 f18 f2 f1n@,,,6f18f2f1n@,,0,,6f18f2f1n@,,1,,1,0,6,,f18f2f1n@,False,False,False,False,True,False,f18f2f1n,f18f2f1,fff,3,2,1,GM,2,1,1,0,0,0,,,3
718,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,12,0,0,1,1,15-0,1,3,1,0,,1,2,RF,6 f;17 f+3 m1 o3*,,,6f;17f+3m1o3*,,0,,6f;17f+3m1o3*,,1,,1,0,6,,f;17f+3m1o3*,False,False,True,False,False,False,f17f3m1o3,f17f3m1o3,ffmo,4,1,1,30-0,0,1,1,0,0,0,,,5
728,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,22,0,0,2,1,40-AD,1,4,1,0,,2,1,AB,6 f28 f3 b1 f1 f3 b3 s1 f1 f2 b3 s2 f1*,,,6f28f3b1f1f3b3s1f1f2b3s2f1*,,0,,6f28f3b1f1f3b3s1f1f2b3s2f1*,,1,,1,0,6,,f28f3b1f1f3b3s1f1f2b3s2f1*,False,False,True,False,False,False,f28f3b1f1f3b3s1f1f2b3s2f1,f28f3b1f1f3b3s1f1f2b3s2f1,ffbffbsffbsf,12,2,1,40-40,0,2,1,0,0,0,,,13
739,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,33,0,0,4,1,40-15,1,6,1,0,,2,1,AB,6 s38 f1*,,,6s38f1*,,0,,6s38f1*,,1,,1,0,6,,s38f1*,False,False,True,False,False,False,s38f1,s38f1,sf,2,2,1,GM,2,4,2,0,0,0,,,3
743,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,37,0,0,4,2,30-15,1,7,1,0,,1,2,RF,4 b37 b3 b2 f1 f1w#,,,4b37b3b2f1f1w#,,0,,4b37b3b2f1f1w#,,1,,1,0,4,,b37b3b2f1f1w#,False,False,False,True,False,False,b37b3b2f1f1w,b37b3b2f1f1,bbbff,5,1,1,40-15,0,4,2,0,0,0,,,5
750,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,44,0,0,5,3,15-0,1,9,1,0,,1,2,RF,4 b37 f-2 f#,,,4b37f-2f#,,0,,4b37f-2f#,,1,,1,0,4,,b37f-2f#,False,False,False,True,False,False,b37f2f,b37f2f,bff,3,1,1,30-0,0,5,3,0,0,0,,,3
761,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,55,1,0,1,0,15-0,1,11,1,0,,1,2,RF,4+ b17 v1*,,A sweet low volley.,4+b17v1*,,1,,4b17v1*,,1,,1,0,4,,b17v1*,False,False,True,False,False,False,b17v1,b17v1,bv,2,1,1,30-0,0,1,0,0,1,0,,,3
776,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,70,1,0,2,1,30-40,1,13,1,0,,1,2,RF,6 f28 f1 f2 f1 f1 f1 f2 s3 s3 f1*,,Federer disarms Bedene with a well-placed slice and hits a precise inside-in forehand for a winner. Nice entertainment.,6f28f1f2f1f1f1f2s3s3f1*,,0,,6f28f1f2f1f1f1f2s3s3f1*,,1,,1,0,6,,f28f1f2f1f1f1f2s3s3f1*,False,False,True,False,False,False,f28f1f2f1f1f1f2s3s3f1,f28f1f2f1f1f1f2s3s3f1,fffffffssf,10,1,1,40-40,0,2,1,0,1,0,,,11
778,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,72,1,0,2,1,AD-40,1,13,1,0,,1,2,RF,4 b37 f-3*,,,4b37f-3*,,0,,4b37f-3*,,1,,1,0,4,,b37f-3*,False,False,True,False,False,False,b37f3,b37f3,bf,2,1,1,GM,1,3,1,0,1,0,,,3
786,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,80,1,0,3,1,AD-40,1,14,1,0,,2,1,AB,4 b39 f1*,,,4b39f1*,,0,,4b39f1*,,1,,1,0,4,,b39f1*,False,False,True,False,False,False,b39f1,b39f1,bf,2,2,1,GM,2,3,2,0,1,0,,,3
788,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,82,1,0,3,2,15-0,1,15,1,0,,1,2,RF,4+ b28 v1*,,,4+b28v1*,,1,,4b28v1*,,1,,1,0,4,,b28v1*,False,False,True,False,False,False,b28v1,b28v1,bv,2,1,1,30-0,0,3,2,0,1,0,,,3
792,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,86,1,0,3,2,40-30,1,15,1,0,,1,2,RF,4 s18 f1 f1 f+3 b1n#,,Federer changes the racquet before the next game taking 35 seconds in total - slightly over the limit but of course there's no incentive for a warning. Doesn't matter in a R1 match anyway.,4s18f1f1f+3b1n#,,0,,4s18f1f1f+3b1n#,,1,,1,0,4,,s18f1f1f+3b1n#,False,False,False,True,False,False,s18f1f1f3b1n,s18f1f1f3b1,sfffb,5,1,1,GM,1,4,2,0,1,0,,,5
794,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,88,1,0,4,2,15-0,1,16,1,0,,2,1,AB,4 s38 f1*,,,4s38f1*,,0,,4s38f1*,,1,,1,0,4,,s38f1*,False,False,True,False,False,False,s38f1,s38f1,sf,2,2,1,30-0,0,4,2,0,1,0,,,3
809,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,103,1,0,5,3,30-40,1,18,1,0,,2,1,AB,4 s37 f-1*,,,4s37f-1*,,0,,4s37f-1*,,1,,1,0,4,,s37f-1*,False,False,True,False,False,False,s37f1,s37f1,sf,2,2,1,40-40,0,5,3,0,1,0,,,3
815,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,109,1,0,5,4,0-15,1,19,1,0,,1,2,RF,c4 s28 j+2*,,,4s28j+2*,,0,,4s28j+2*,,1,,1,0,4,,s28j+2*,False,False,True,False,False,False,s28j2,s28j2,sj,2,1,1,15-15,0,5,4,0,1,0,,,3
832,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,126,2,0,0,1,AD-40,1,21,1,0,,1,2,RF,4 b28 f3*,,,4b28f3*,,0,,4b28f3*,,1,,1,0,4,,b28f3*,False,False,True,False,False,False,b28f3,b28f3,bf,2,1,1,GM,1,1,1,0,2,0,,,3
834,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,128,2,0,1,1,0-15,1,22,1,0,,2,1,AB,6 f28 f3 b1d@,,,6f28f3b1d@,,0,,6f28f3b1d@,,1,,1,0,6,,f28f3b1d@,False,False,False,False,True,False,f28f3b1d,f28f3b1,ffb,3,2,1,15-15,0,1,1,0,2,0,,,3
840,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,134,2,0,2,1,15-0,1,23,1,0,,1,2,RF,c4+ s37 z1*,,,4+s37z1*,,1,,4s37z1*,,1,,1,0,4,,s37z1*,False,False,True,False,False,False,s37z1,s37z1,sz,2,1,1,30-0,0,2,1,0,2,0,,,3
851,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,145,2,0,3,2,0-15,1,25,1,0,,1,2,RF,6 f27 f1 f1 h=2 b1n@,,,6f27f1f1h=2b1n@,,0,,6f27f1f1h=2b1n@,,1,,1,0,6,,f27f1f1h=2b1n@,False,False,False,False,True,False,f27f1f1h2b1n,f27f1f1h2b1,fffhb,5,1,1,15-15,0,3,2,0,2,0,,,5
857,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,151,2,0,3,2,AD-40,1,25,1,0,,1,2,RF,6 f38 f3 b2d@,,,6f38f3b2d@,,0,,6f38f3b2d@,,1,,1,0,6,,f38f3b2d@,False,False,False,False,True,False,f38f3b2d,f38f3b2,ffb,3,1,1,GM,1,4,2,0,2,0,,,3
875,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,169,2,0,5,3,0-40,1,28,1,0,,2,1,AB,6 f27 f+1*,,,6f27f+1*,,0,,6f27f+1*,,1,,1,0,6,,f27f+1*,False,False,True,False,False,False,f27f1,f27f1,ff,2,2,1,15-40,0,5,3,0,2,0,,,3
879,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,2,0,0,0,0,0-15,1,1,1,0,,1,2,RF,4+ s27 v1 f2 v3*,,,4+s27v1f2v3*,,1,,4s27v1f2v3*,,1,,1,0,4,,s27v1f2v3*,False,False,True,False,False,False,s27v1f2v3,s27v1f2v3,svfv,4,1,1,15-15,0,0,0,0,0,0,,,5
883,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,6,0,0,0,0,30-40,1,1,1,0,,1,2,RF,4+ b28 z1 r#,,,4+b28z1r#,,1,,4b28z1r#,,1,,1,0,4,,b28z1r#,False,False,False,True,False,False,b28z1r,b28z1r,bzr,3,1,1,40-40,0,0,0,0,0,0,,,3
885,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,8,0,0,0,0,AD-40,1,1,1,0,,1,2,RF,4 b29 f1 r2n#,,,4b29f1r2n#,,0,,4b29f1r2n#,,1,,1,0,4,,b29f1r2n#,False,False,False,True,False,False,b29f1r2n,b29f1r2,bfr,3,1,1,GM,1,1,0,0,0,0,,,3
891,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,14,0,0,1,0,30-40,1,2,1,0,,2,1,AZ,5 r27 f3+ b3 z1*,,,5r27f3+b3z1*,,0,,5r27f3+b3z1*,,1,,1,0,5,,r27f3+b3z1*,False,False,True,False,False,False,r27f3b3z1,r27f3b3z1,rfbz,4,2,1,40-40,0,1,0,0,0,0,,,5
914,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,37,0,0,2,1,30-15,1,4,1,0,,2,1,AZ,4 s39 b1*,,,4s39b1*,,0,,4s39b1*,,1,,1,0,4,,s39b1*,False,False,True,False,False,False,s39b1,s39b1,sb,2,2,1,40-15,0,2,1,0,0,0,,,3
923,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,46,0,0,3,2,0-15,1,6,1,0,,2,1,AZ,4 s27 f3+ b2 z1 f#,,,4s27f3+b2z1f#,,0,,4s27f3+b2z1f#,,1,,1,0,4,,s27f3+b2z1f#,False,False,False,True,False,False,s27f3b2z1f,s27f3b2z1f,sfbzf,5,2,1,15-15,0,3,2,0,0,0,,,5
925,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,48,0,0,3,2,15-30,1,6,1,0,,2,1,AZ,4 s28 b3 b3 b2 f3 s3 f3w@,,,4s28b3b3b2f3s3f3w@,,0,,4s28b3b3b2f3s3f3w@,,1,,1,0,4,,s28b3b3b2f3s3f3w@,False,False,False,False,True,False,s28b3b3b2f3s3f3w,s28b3b3b2f3s3f3,sbbbfsf,7,2,1,30-30,0,3,2,0,0,0,,,7
927,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,50,0,0,3,2,40-30,1,6,1,0,,2,1,AZ,4 s29 f3 s2 f3*,,,4s29f3s2f3*,,0,,4s29f3s2f3*,,1,,1,0,4,,s29f3s2f3*,False,False,True,False,False,False,s29f3s2f3,s29f3s2f3,sfsf,4,2,1,GM,2,3,3,0,0,0,,,5
933,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,56,0,0,3,3,30-40,1,7,1,0,,1,2,RF,4+ b28 v1*,,,4+b28v1*,,1,,4b28v1*,,1,,1,0,4,,b28v1*,False,False,True,False,False,False,b28v1,b28v1,bv,2,1,1,40-40,0,3,3,0,0,0,,,3
935,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,58,0,0,3,3,AD-40,1,7,1,0,,1,2,RF,4 b17 f2 b2 b2 b2 b2 b2 f2 f1 f2 b;2 f1 f1 f1 f3 b3 b1d@,,,4b17f2b2b2b2b2b2f2f1f2b;2f1f1f1f3b3b1d@,,0,,4b17f2b2b2b2b2b2f2f1f2b;2f1f1f1f3b3b1d@,,1,,1,0,4,,b17f2b2b2b2b2b2f2f1f2b;2f1f1f1f3b3b1d@,False,False,False,False,True,False,b17f2b2b2b2b2b2f2f1f2b2f1f1f1f3b3b1d,b17f2b2b2b2b2b2f2f1f2b2f1f1f1f3b3b1,bfbbbbbfffbffffbb,17,1,1,GM,1,4,3,0,0,0,,,17
942,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,65,0,0,4,4,15-0,1,9,1,0,,1,2,RF,6 l28 f3+ s#,,,6l28f3+s#,,0,,6l28f3+s#,,1,,1,0,6,,l28f3+s#,False,False,False,True,False,False,l28f3s,l28f3s,lfs,3,1,1,30-0,0,4,4,0,0,0,,,3
962,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,85,0,0,6,5,30-40,1,12,1,0,,2,1,AZ,6 r38 b3 b1n#,,,6r38b3b1n#,,0,,6r38b3b1n#,,1,,1,0,6,,r38b3b1n#,False,False,False,True,False,False,r38b3b1n,r38b3b1,rbb,3,2,1,40-40,0,6,5,0,0,0,,,3
964,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,87,0,0,6,5,AD-40,1,12,1,0,,2,1,AZ,4 s38 b1 f1d#,,,4s38b1f1d#,,0,,4s38b1f1d#,,1,,1,0,4,,s38b1f1d#,False,False,False,True,False,False,s38b1f1d,s38b1f1,sbf,3,2,1,GM,2,6,6,0,0,0,,,3
969,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,103,0,1,0,0,15-40,1,14,1,0,,2,1,AZ,6 s28 b1*,,,6s28b1*,,0,,6s28b1*,,1,,1,0,6,,s28b1*,False,False,True,False,False,False,s28b1,s28b1,sb,2,2,1,30-40,0,0,0,0,0,1,,,3
974,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,108,0,1,1,0,40-0,1,15,1,0,,1,2,RF,4+ b28 z1*,,,4+b28z1*,,1,,4b28z1*,,1,,1,0,4,,b28z1*,False,False,True,False,False,False,b28z1,b28z1,bz,2,1,1,GM,1,2,0,0,0,1,,,3
982,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,116,0,1,3,0,0-15,1,17,1,0,,1,2,RF,6 r28 j3 m3w#,,,6r28j3m3w#,,0,,6r28j3m3w#,,1,,1,0,6,,r28j3m3w#,False,False,False,True,False,False,r28j3m3w,r28j3m3,rjm,3,1,1,15-15,0,3,0,0,0,1,,,3
984,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,118,0,1,3,0,15-30,1,17,1,0,,1,2,RF,6 l18 o2 m2 o1*,,,6l18o2m2o1*,,0,,6l18o2m2o1*,,1,,1,0,6,,l18o2m2o1*,False,False,True,False,False,False,l18o2m2o1,l18o2m2o1,lomo,4,1,1,30-30,0,3,0,0,0,1,,,5
988,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,122,0,1,3,0,40-AD,1,17,1,0,,1,2,RF,4 s18 f1 r#,,,4s18f1r#,,0,,4s18f1r#,,1,,1,0,4,,s18f1r#,False,False,False,True,False,False,s18f1r,s18f1r,sfr,3,1,1,40-40,0,3,0,0,0,1,,,3
990,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,124,0,1,3,0,AD-40,1,17,1,0,,1,2,RF,4 s27 f-1*,,,4s27f-1*,,0,,4s27f-1*,,1,,1,0,4,,s27f-1*,False,False,True,False,False,False,s27f1,s27f1,sf,2,1,1,GM,1,4,0,0,0,1,,,3
1003,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,137,1,1,0,0,30-15,1,20,1,0,,2,1,AZ,4+ s37 b-3 b2 v1*,,,4+s37b-3b2v1*,,1,,4s37b-3b2v1*,,1,,1,0,4,,s37b-3b2v1*,False,False,True,False,False,False,s37b3b2v1,s37b3b2v1,sbbv,4,2,1,40-15,0,0,0,0,1,1,,,5
1004,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,138,1,1,0,0,40-15,1,20,1,0,,2,1,AZ,6 s29 b1 r3d#,,,6s29b1r3d#,,0,,6s29b1r3d#,,1,,1,0,6,,s29b1r3d#,False,False,False,True,False,False,s29b1r3d,s29b1r3,sbr,3,2,1,GM,2,0,1,0,1,1,,,3
1008,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,142,1,1,0,1,30-15,1,21,1,0,,1,2,RF,6 f27 f3+ b3w#,,,6f27f3+b3w#,,0,,6f27f3+b3w#,,1,,1,0,6,,f27f3+b3w#,False,False,False,True,False,False,f27f3b3w,f27f3b3,ffb,3,1,1,40-15,0,0,1,0,1,1,,,3
1012,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,146,1,1,1,1,0-15,1,22,1,0,,2,1,AZ,5 r39 b2 s2 b3 b3; b3 b1 f1 f3x@,,,5r39b2s2b3b3;b3b1f1f3x@,,0,,5r39b2s2b3b3;b3b1f1f3x@,,1,,1,0,5,,r39b2s2b3b3;b3b1f1f3x@,False,False,False,False,True,False,r39b2s2b3b3b3b1f1f3x,r39b2s2b3b3b3b1f1f3,rbsbbbbff,9,2,1,15-15,0,1,1,0,1,1,,,9
