,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
7887,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,65,1,0,0,0,40-40,0,10,1,0,,2,1,DF,6 s28 f1 f2 f3w@,,,6s28f1f2f3w@,,0,,6s28f1f2f3w@,,1,,1,0,6,,s28f1f2f3w@,False,False,False,False,True,False,s28f1f2f3w,s28f1f2f3,sfff,4,1,0,40-AD,0,0,0,0,1,0,,,4
7908,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,86,1,0,0,3,0-0,0,13,1,0,,1,2,RF,6 s27 s3 b1 v1 f3*,,,6s27s3b1v1f3*,,0,,6s27s3b1v1f3*,,1,,1,0,6,,s27s3b1v1f3*,False,False,True,False,False,False,s27s3b1v1f3,s27s3b1v1f3,ssbvf,5,2,0,0-15,0,0,3,0,1,0,,,6
7910,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,88,1,0,0,3,15-15,0,13,1,0,,1,2,RF,5 r27 z2n@,,,5r27z2n@,,0,,5r27z2n@,,1,,1,0,5,,r27z2n@,False,False,False,False,True,False,r27z2n,r27z2,rz,2,2,0,15-30,0,0,3,0,1,0,,,2
7923,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,101,1,0,0,5,40-40,0,15,1,0,,1,2,RF,5 f39 b2 b3 s+1 f1*,,,5f39b2b3s+1f1*,,0,,5f39b2b3s+1f1*,,1,,1,0,5,,f39b2b3s+1f1*,False,False,True,False,False,False,f39b2b3s1f1,f39b2b3s1f1,fbbsf,5,2,0,40-AD,0,0,5,0,1,0,,,6
7951,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,129,1,1,2,1,0-0,0,20,1,0,,2,1,DF,5 b27 f3 b3 z1@,,,5b27f3b3z1@,,0,,5b27f3b3z1@,,1,,1,0,5,,b27f3b3z1@,False,False,False,False,True,False,b27f3b3z1,b27f3b3z1,bfbz,4,1,0,0-15,0,2,1,0,1,1,,,4
7953,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,131,1,1,2,1,15-15,0,20,1,0,,2,1,DF,6 b39 b2n@,,,6b39b2n@,,0,,6b39b2n@,,1,,1,0,6,,b39b2n@,False,False,False,False,True,False,b39b2n,b39b2,bb,2,1,0,15-30,0,2,1,0,1,1,,,2
7968,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,146,1,1,4,1,40-40,0,22,1,0,,2,1,DF,6 s29 f3 s3 b3 f3 b3 f3*,,,6s29f3s3b3f3b3f3*,,0,,6s29f3s3b3f3b3f3*,,1,,1,0,6,,s29f3s3b3f3b3f3*,False,False,True,False,False,False,s29f3s3b3f3b3f3,s29f3s3b3f3b3f3,sfsbfbf,7,1,0,40-AD,0,4,1,0,1,1,,,8
7980,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,158,1,1,5,2,0-0,0,24,1,0,,2,1,DF,6 s37 b3 f1 r3 z3*,,,6s37b3f1r3z3*,,0,,6s37b3f1r3z3*,,1,,1,0,6,,s37b3f1r3z3*,False,False,True,False,False,False,s37b3f1r3z3,s37b3f1r3z3,sbfrz,5,1,0,0-15,0,5,2,0,1,1,,,6
7982,20140810,Cincinnati_Masters,Roger_Federer,David_Ferrer,160,1,1,5,2,0-30,0,24,1,0,,2,1,DF,5 s39 b3d@,,,5s39b3d@,,0,,5s39b3d@,,1,,1,0,5,,s39b3d@,False,False,False,False,True,False,s39b3d,s39b3,sb,2,1,0,0-40,0,5,2,0,1,1,,,2
8000,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,16,0,0,1,2,0-0,0,4,1,0,,2,1,DSS,c6 b28 f2n@,,,6b28f2n@,,0,,6b28f2n@,,1,,1,0,6,,b28f2n@,False,False,False,False,True,False,b28f2n,b28f2,bf,2,1,0,0-15,0,1,2,0,0,0,,,2
8005,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,21,0,0,2,2,0-0,0,5,1,0,,1,2,RF,5 s28 j2 b3 z2n#,,,5s28j2b3z2n#,,0,,5s28j2b3z2n#,,1,,1,0,5,,s28j2b3z2n#,False,False,False,True,False,False,s28j2b3z2n,s28j2b3z2,sjbz,4,2,0,0-15,0,2,2,0,0,0,,,4
8011,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,27,0,0,3,2,0-0,0,6,1,0,,2,1,DSS,5 b27 b2 b3 b2 f2 f2 f1 f3 s3 b2n@,,,5b27b2b3b2f2f2f1f3s3b2n@,,0,,5b27b2b3b2f2f2f1f3s3b2n@,,1,,1,0,5,,b27b2b3b2f2f2f1f3s3b2n@,False,False,False,False,True,False,b27b2b3b2f2f2f1f3s3b2n,b27b2b3b2f2f2f1f3s3b2,bbbbffffsb,10,1,0,0-15,0,3,2,0,0,0,,,10
8013,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,29,0,0,3,2,0-30,0,6,1,0,,2,1,DSS,4 f29 b2 f1 r2d#,,,4f29b2f1r2d#,,0,,4f29b2f1r2d#,,1,,1,0,4,,f29b2f1r2d#,False,False,False,True,False,False,f29b2f1r2d,f29b2f1r2,fbfr,4,1,0,0-40,0,3,2,0,0,0,,,4
8078,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,94,1,0,4,4,0-0,0,18,1,0,,2,1,DSS,4 f27 b3w@,,,4f27b3w@,,0,,4f27b3w@,,1,,1,0,4,,f27b3w@,False,False,False,False,True,False,f27b3w,f27b3,fb,2,1,0,0-15,0,4,4,0,1,0,,,2
8096,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,112,2,0,0,0,0-0,0,20,1,0,,2,1,DSS,6 b29 f1 f2 b1w@,,,6b29f1f2b1w@,,0,,6b29f1f2b1w@,,1,,1,0,6,,b29f1f2b1w@,False,False,False,False,True,False,b29f1f2b1w,b29f1f2b1,bffb,4,1,0,0-15,0,0,0,0,2,0,,,4
8142,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,158,2,0,4,2,40-40,0,26,1,0,,2,1,DSS,5 s38 b3 b2 f2 f1 f;1w@,,,5s38b3b2f2f1f;1w@,,0,,5s38b3b2f2f1f;1w@,,1,,1,0,5,,s38b3b2f2f1f;1w@,False,False,False,False,True,False,s38b3b2f2f1f1w,s38b3b2f2f1f1,sbbfff,6,1,0,40-AD,0,4,2,0,2,0,,,6
8158,20140528,Roland_Garros,Roger_Federer,Diego_Sebastian_Schwartzman,174,2,0,5,4,30-0,0,29,1,0,,1,2,RF,4+ f27 h3 b3*,,,4+f27h3b3*,,1,,4f27h3b3*,,1,,1,0,4,,f27h3b3*,False,False,True,False,False,False,f27h3b3,f27h3b3,fhb,3,2,0,30-15,0,5,4,0,2,0,,,4
8194,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,34,0,0,4,1,30-30,0,6,1,0,,2,1,JC,c4 f3 s3 b1 f!,,,4f3s3b1f!,,0,,4f3s3b1f!,,1,,1,0,4,,f3s3b1f!,False,False,False,False,False,False,f3s3b1f!,f3s3b1f,fsbf,4,1,0,30-40,0,4,1,0,0,0,,,5
8198,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,38,0,0,4,1,40-40,0,6,1,0,,2,1,JC,4 f1 f3 b3 f3w@,,,4f1f3b3f3w@,,0,,4f1f3b3f3w@,,1,,1,0,4,,f1f3b3f3w@,False,False,False,False,True,False,f1f3b3f3w,f1f3b3f3,ffbf,4,1,0,40-AD,0,4,1,0,0,0,,,4
8212,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,52,1,0,0,1,30-0,0,9,1,0,,1,2,RF,6 b2 f2+ b3*,,,6b2f2+b3*,,0,,6b2f2+b3*,,1,,1,0,6,,b2f2+b3*,False,False,True,False,False,False,b2f2b3,b2f2b3,bfb,3,2,0,30-15,0,0,1,0,1,0,,,4
8216,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,56,1,0,0,1,40-40,0,9,1,0,,1,2,RF,6 s1 f3n@,,,6s1f3n@,,0,,6s1f3n@,,1,,1,0,6,,s1f3n@,False,False,False,False,True,False,s1f3n,s1f3,sf,2,2,0,40-AD,0,0,1,0,1,0,,,2
8226,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,66,1,0,1,2,0-0,0,11,1,0,,1,2,RF,4 f2 f3 b2 f2 b2 f2 b2 f1n@,,,4f2f3b2f2b2f2b2f1n@,,0,,4f2f3b2f2b2f2b2f1n@,,1,,1,0,4,,f2f3b2f2b2f2b2f1n@,False,False,False,False,True,False,f2f3b2f2b2f2b2f1n,f2f3b2f2b2f2b2f1,ffbfbfbf,8,2,0,0-15,0,1,2,0,1,0,,,8
8239,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,79,1,0,1,4,30-0,0,13,1,0,,1,2,RF,5 b2 f3 b3 f3 b2u3w@,,,5b2f3b3f3b2u3w@,,0,,5b2f3b3f3b2u3w@,,1,,1,0,5,,b2f3b3f3b2u3w@,False,False,False,False,True,False,b2f3b3f3b2u3w,b2f3b3f3b2u3,bfbfbu,6,2,0,30-15,0,1,4,0,1,0,,,6
8251,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,91,1,0,2,5,0-0,0,15,1,0,,1,2,RF,4 f2 f2d@,,,4f2f2d@,,0,,4f2f2d@,,1,,1,0,4,,f2f2d@,False,False,False,False,True,False,f2f2d,f2f2,ff,2,2,0,0-15,0,2,5,0,1,0,,,2
8256,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,96,1,0,3,5,0-0,0,16,1,0,,2,1,JC,4 f2 f1 f3 b3 b3 b2 b2 f3 s2 f3 s3 b2 f1 f2 f1 f3 b2 b2 f1 f3 b2 b2 f3 b3 s3 b2 f1+ f2 v3*,,,4f2f1f3b3b3b2b2f3s2f3s3b2f1f2f1f3b2b2f1f3b2b2f3b3s3b2f1+f2v3*,,0,,4f2f1f3b3b3b2b2f3s2f3s3b2f1f2f1f3b2b2f1f3b2b2f3b3s3b2f1+f2v3*,,1,,1,0,4,,f2f1f3b3b3b2b2f3s2f3s3b2f1f2f1f3b2b2f1f3b2b2f3b3s3b2f1+f2v3*,False,False,True,False,False,False,f2f1f3b3b3b2b2f3s2f3s3b2f1f2f1f3b2b2f1f3b2b2f3b3s3b2f1f2v3,f2f1f3b3b3b2b2f3s2f3s3b2f1f2f1f3b2b2f1f3b2b2f3b3s3b2f1f2v3,fffbbbbfsfsbffffbbffbbfbsbffv,29,1,0,0-15,0,3,5,0,1,0,,,30
8264,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,104,1,1,0,0,0-30,0,17,1,0,,1,2,RF,4 f1 f3 b3 b!,,shank,4f1f3b3b!,,0,,4f1f3b3b!,,1,,1,0,4,,f1f3b3b!,False,False,False,False,False,False,f1f3b3b!,f1f3b3b,ffbb,4,2,0,0-40,0,0,0,0,1,1,,,5
8291,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,131,1,1,2,2,0-0,0,21,1,0,,1,2,RF,c4 f2 f2 f3 b3 b2 f3 b1 f2n#,,,4f2f2f3b3b2f3b1f2n#,,0,,4f2f2f3b3b2f3b1f2n#,,1,,1,0,4,,f2f2f3b3b2f3b1f2n#,False,False,False,True,False,False,f2f2f3b3b2f3b1f2n,f2f2f3b3b2f3b1f2,fffbbfbf,8,2,0,0-15,0,2,2,0,1,1,,,8
8293,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,133,1,1,2,2,0-30,0,21,1,0,,1,2,RF,4 f2 f2 f2u1 h3 z2 z2*,,,4f2f2f2u1h3z2z2*,,0,,4f2f2f2u1h3z2z2*,,1,,1,0,4,,f2f2f2u1h3z2z2*,False,False,True,False,False,False,f2f2f2u1h3z2z2,f2f2f2u1h3z2z2,fffuhzz,7,2,0,0-40,0,2,2,0,1,1,,,8
8301,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,141,1,1,2,4,0-0,0,23,1,0,,1,2,RF,6 f2 f1 f3 b2 f2 f1 f2 f2+ b3 i2n#,,,6f2f1f3b2f2f1f2f2+b3i2n#,,0,,6f2f1f3b2f2f1f2f2+b3i2n#,,1,,1,0,6,,f2f1f3b2f2f1f2f2+b3i2n#,False,False,False,True,False,False,f2f1f3b2f2f1f2f2b3i2n,f2f1f3b2f2f1f2f2b3i2,fffbffffbi,10,2,0,0-15,0,2,4,0,1,1,,,10
8319,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,159,1,1,3,4,40-40,0,24,1,0,,2,1,JC,4 f3 b3+ s3 i2d#,,,4f3b3+s3i2d#,,0,,4f3b3+s3i2d#,,1,,1,0,4,,f3b3+s3i2d#,False,False,False,True,False,False,f3b3s3i2d,f3b3s3i2,fbsi,4,1,0,40-AD,0,3,4,0,1,1,,,4
8330,20140514,Rome_Masters,Roger_Federer,Jeremy_Chardy,170,1,1,5,5,0-0,0,27,1,0,,1,2,RF,4 f2 b2 b1 f3d#,,,4f2b2b1f3d#,,0,,4f2b2b1f3d#,,1,,1,0,4,,f2b2b1f3d#,False,False,False,True,False,False,f2b2b1f3d,f2b2b1f3,fbbf,4,2,0,0-15,0,5,5,0,1,1,,,4
8353,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,14,0,0,1,0,40-40,0,2,1,0,,2,1,KN,6 b19 f2 b2 f2 f3 b3d@,,,6b19f2b2f2f3b3d@,,0,,6b19f2b2f2f3b3d@,,1,,1,0,6,,b19f2b2f2f3b3d@,False,False,False,False,True,False,b19f2b2f2f3b3d,b19f2b2f2f3b3,bfbffb,6,1,0,40-AD,0,1,0,0,0,0,,,6
8364,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,25,0,0,2,1,15-15,0,4,1,0,,2,1,KN,4 f17 f3 s3 b-1 f2 b3 s3 b3 s3 b3 b3 b3 s3 s1 f1 f3w#,,,4f17f3s3b-1f2b3s3b3s3b3b3b3s3s1f1f3w#,,0,,4f17f3s3b-1f2b3s3b3s3b3b3b3s3s1f1f3w#,,1,,1,0,4,,f17f3s3b-1f2b3s3b3s3b3b3b3s3s1f1f3w#,False,False,False,True,False,False,f17f3s3b1f2b3s3b3s3b3b3b3s3s1f1f3w,f17f3s3b1f2b3s3b3s3b3b3b3s3s1f1f3,ffsbfbsbsbbbssff,16,1,0,15-30,0,2,1,0,0,0,,,16
8370,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,31,0,0,2,1,40-40,0,4,1,0,,2,1,KN,5 s38 b3 b2 f3w@,,,5s38b3b2f3w@,,0,,5s38b3b2f3w@,,1,,1,0,5,,s38b3b2f3w@,False,False,False,False,True,False,s38b3b2f3w,s38b3b2f3,sbbf,4,1,0,40-AD,0,2,1,0,0,0,,,4
8386,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,47,0,0,4,3,0-0,0,8,1,0,,2,1,KN,4 f29 b3 b3 b2 f3 b3n@,,,4f29b3b3b2f3b3n@,,0,,4f29b3b3b2f3b3n@,,1,,1,0,4,,f29b3b3b2f3b3n@,False,False,False,False,True,False,f29b3b3b2f3b3n,f29b3b3b2f3b3,fbbbfb,6,1,0,0-15,0,4,3,0,0,0,,,6
8388,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,49,0,0,4,3,15-15,0,8,1,0,,2,1,KN,5 b38 b3d@,,,5b38b3d@,,0,,5b38b3d@,,1,,1,0,5,,b38b3d@,False,False,False,False,True,False,b38b3d,b38b3,bb,2,1,0,15-30,0,4,3,0,0,0,,,2
8438,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,99,1,0,3,3,30-30,0,16,1,0,,2,1,KN,6 s27 s3 b1 r2d#,,,6s27s3b1r2d#,,0,,6s27s3b1r2d#,,1,,1,0,6,,s27s3b1r2d#,False,False,False,True,False,False,s27s3b1r2d,s27s3b1r2,ssbr,4,1,0,30-40,0,3,3,0,1,0,,,4
8442,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,103,1,0,3,3,40-40,0,16,1,0,,2,1,KN,5 s28 f3 b3 b2 f2 f2 b2 f3d@,,,5s28f3b3b2f2f2b2f3d@,,0,,5s28f3b3b2f2f2b2f3d@,,1,,1,0,5,,s28f3b3b2f2f2b2f3d@,False,False,False,False,True,False,s28f3b3b2f2f2b2f3d,s28f3b3b2f2f2b2f3,sfbbffbf,8,1,0,40-AD,0,3,3,0,1,0,,,8
8444,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,105,1,0,3,3,40-40,0,16,1,0,,2,1,KN,4 f38 s#,,,4f38s#,,0,,4f38s#,,1,,1,0,4,,f38s#,False,False,False,True,False,False,f38s,f38s,fs,2,1,0,40-AD,0,3,3,0,1,0,,,2
8473,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,134,1,1,0,0,30-0,0,22,1,0,,2,1,KN,6 b27u1n@,,,6b27u1n@,,0,,6b27u1n@,,1,,1,0,6,,b27u1n@,False,False,False,False,True,False,b27u1n,b27u1,bu,2,1,0,30-15,0,0,0,0,1,1,,,2
8501,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,162,1,1,2,2,0-0,0,26,1,0,,2,1,KN,5 b29 f2 s2 b3 b3 b3 f2 f2d@,,,5b29f2s2b3b3b3f2f2d@,,0,,5b29f2s2b3b3b3f2f2d@,,1,,1,0,5,,b29f2s2b3b3b3f2f2d@,False,False,False,False,True,False,b29f2s2b3b3b3f2f2d,b29f2s2b3b3b3f2f2,bfsbbbff,8,1,0,0-15,0,2,2,0,1,1,,,8
8508,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,169,1,1,2,3,30-0,0,27,1,0,,1,2,RF,6 s39 b3 b3 b2 f3 b3 b;3 b2 b2 b3 b2 b3 b3 b2 b3 s2 b3 b3 b3 s3u3*,,,6s39b3b3b2f3b3b;3b2b2b3b2b3b3b2b3s2b3b3b3s3u3*,,0,,6s39b3b3b2f3b3b;3b2b2b3b2b3b3b2b3s2b3b3b3s3u3*,,1,,1,0,6,,s39b3b3b2f3b3b;3b2b2b3b2b3b3b2b3s2b3b3b3s3u3*,False,False,True,False,False,False,s39b3b3b2f3b3b3b2b2b3b2b3b3b2b3s2b3b3b3s3u3,s39b3b3b2f3b3b3b2b2b3b2b3b3b2b3s2b3b3b3s3u3,sbbbfbbbbbbbbbbsbbbsu,21,2,0,30-15,0,2,3,0,1,1,,,22
8520,20140326,Miami_Masters,Roger_Federer,Kei_Nishikori,181,1,1,3,4,15-15,0,29,1,0,,1,2,RF,5 s19 f1 f1 f2n@,,,5s19f1f1f2n@,,0,,5s19f1f1f2n@,,1,,1,0,5,,s19f1f1f2n@,False,False,False,False,True,False,s19f1f1f2n,s19f1f1f2,sfff,4,2,0,15-30,0,3,4,0,1,1,,,4
8538,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,3,0,0,0,0,30-0,0,1,1,0,,1,2,RF,5 b18 f1d@,,,5b18f1d@,,0,,5b18f1d@,,1,,1,0,5,,b18f1d@,False,False,False,False,True,False,b18f1d,b18f1,bf,2,2,0,30-15,0,0,0,0,0,0,,,2
8549,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,14,0,0,1,1,0-0,0,3,1,0,,1,2,RF,5 f27 f2 b2 f1 f3 s2n#,,,5f27f2b2f1f3s2n#,,0,,5f27f2b2f1f3s2n#,,1,,1,0,5,,f27f2b2f1f3s2n#,False,False,False,True,False,False,f27f2b2f1f3s2n,f27f2b2f1f3s2,ffbffs,6,2,0,0-15,0,1,1,0,0,0,,,6
8555,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,20,0,0,2,1,0-0,0,4,1,0,,2,1,TDB,5 s29 f+3 s1 v1n#,,,5s29f+3s1v1n#,,0,,5s29f+3s1v1n#,,1,,1,0,5,,s29f+3s1v1n#,False,False,False,True,False,False,s29f3s1v1n,s29f3s1v1,sfsv,4,1,0,0-15,0,2,1,0,0,0,,,4
8559,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,24,0,0,2,1,30-30,0,4,1,0,,2,1,TDB,6 s27 f-1 f1*,,,6s27f-1f1*,,0,,6s27f-1f1*,,1,,1,0,6,,s27f-1f1*,False,False,True,False,False,False,s27f1f1,s27f1f1,sff,3,1,0,30-40,0,2,1,0,0,0,,,4
8565,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,30,0,0,2,1,40-40,0,4,1,0,,2,1,TDB,4 f29 b2 f2 b#,,TDB CH mid-rally unsucc,4f29b2f2b#,,0,,4f29b2f2b#,,1,,1,0,4,,f29b2f2b#,False,False,False,True,False,False,f29b2f2b,f29b2f2b,fbfb,4,1,0,40-AD,0,2,1,0,0,0,,,4
8577,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,42,0,0,4,1,30-30,0,6,1,0,,2,1,TDB,6 s27 s+1 f2 z#,,,6s27s+1f2z#,,0,,6s27s+1f2z#,,1,,1,0,6,,s27s+1f2z#,False,False,False,True,False,False,s27s1f2z,s27s1f2z,ssfz,4,1,0,30-40,0,4,1,0,0,0,,,4
8588,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,53,0,0,5,2,30-0,0,8,1,0,,2,1,TDB,5+ f28 v2 f2 z#,,,5+f28v2f2z#,,1,,5f28v2f2z#,,1,,1,0,5,,f28v2f2z#,False,False,False,True,False,False,f28v2f2z,f28v2f2z,fvfz,4,1,0,30-15,0,5,2,0,0,0,,,4
8600,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,65,1,0,0,0,30-30,0,10,1,0,,2,1,TDB,6 b28 f2 f1 r3 b3 b2n@,,,6b28f2f1r3b3b2n@,,0,,6b28f2f1r3b3b2n@,,1,,1,0,6,,b28f2f1r3b3b2n@,False,False,False,False,True,False,b28f2f1r3b3b2n,b28f2f1r3b3b2,bffrbb,6,1,0,30-40,0,0,0,0,1,0,,,6
8607,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,72,1,0,2,0,0-0,0,12,1,0,,2,1,TDB,4 f18 f3 b3 b2 f3 b2 f2 f1w@,,,4f18f3b3b2f3b2f2f1w@,,0,,4f18f3b3b2f3b2f2f1w@,,1,,1,0,4,,f18f3b3b2f3b2f2f1w@,False,False,False,False,True,False,f18f3b3b2f3b2f2f1w,f18f3b3b2f3b2f2f1,ffbbfbff,8,1,0,0-15,0,2,0,0,1,0,,,8
8625,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,90,1,0,4,2,0-0,0,16,1,0,,2,1,TDB,4 f28 f3 m3 o3 b1*,,Sensational,4f28f3m3o3b1*,,0,,4f28f3m3o3b1*,,1,,1,0,4,,f28f3m3o3b1*,False,False,True,False,False,False,f28f3m3o3b1,f28f3m3o3b1,ffmob,5,1,0,0-15,0,4,2,0,1,0,,,6
8635,20140323,Miami_Masters,Roger_Federer,Thiemo_De_Bakker,100,1,0,5,3,0-0,0,18,1,0,,2,1,TDB,6 s28 f;2d@,,RF CH mid-rally succ,6s28f;2d@,,0,,6s28f;2d@,,1,,1,0,6,,s28f;2d@,False,False,False,False,True,False,s28f2d,s28f2,sf,2,1,0,0-15,0,5,3,0,1,0,,,2
8647,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,1,0,0,0,0,0-0,0,1,1,0,,1,2,RF,4 f29 f2 b1 f1n@,,,4f29f2b1f1n@,,0,,4f29f2b1f1n@,,1,,1,0,4,,f29f2b1f1n@,False,False,False,False,True,False,f29f2b1f1n,f29f2b1f1,ffbf,4,2,0,0-15,0,0,0,0,0,0,,,4
8685,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,39,0,0,4,2,0-0,0,7,1,0,,1,2,RF,6 b28 f+3 b3*,,,6b28f+3b3*,,0,,6b28f+3b3*,,1,,1,0,6,,b28f+3b3*,False,False,True,False,False,False,b28f3b3,b28f3b3,bfb,3,2,0,0-15,0,4,2,0,0,0,,,4
8691,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,45,0,0,5,2,0-0,0,8,1,0,,2,1,ND,c4 f39*,,,4f39*,,0,,4f39*,,1,,1,0,4,,f39*,False,False,True,False,False,False,f39,f39,f,1,1,0,0-15,0,5,2,0,0,0,,,2
8693,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,47,0,0,5,2,15-15,0,8,1,0,,2,1,ND,4 f29 f2 b2 b3 b1*,,,4f29f2b2b3b1*,,0,,4f29f2b2b3b1*,,1,,1,0,4,,f29f2b2b3b1*,False,False,True,False,False,False,f29f2b2b3b1,f29f2b2b3b1,ffbbb,5,1,0,15-30,0,5,2,0,0,0,,,6
8720,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,74,1,0,1,2,0-0,0,13,1,0,,1,2,RF,4 f28 f+3n@,,,4f28f+3n@,,0,,4f28f+3n@,,1,,1,0,4,,f28f+3n@,False,False,False,False,True,False,f28f3n,f28f3,ff,2,2,0,0-15,0,1,2,0,1,0,,,2
8739,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,93,1,0,3,3,0-0,0,16,1,0,,2,1,ND,6 b27 b3n@,,,6b27b3n@,,0,,6b27b3n@,,1,,1,0,6,,b27b3n@,False,False,False,False,True,False,b27b3n,b27b3,bb,2,1,0,0-15,0,3,3,0,1,0,,,2
8749,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,103,1,0,3,4,15-15,0,17,1,0,,1,2,RF,4 f29 b2!@,,,4f29b2!@,,0,,4f29b2!@,,1,,1,0,4,,f29b2!@,False,False,False,False,True,False,f29b2!,f29b2,fb,2,2,0,15-30,0,3,4,0,1,0,,,2
8753,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,107,1,0,3,5,0-0,0,18,1,0,,2,1,ND,5 s39 b3 f3 b2 f1 f1d@,,,5s39b3f3b2f1f1d@,,0,,5s39b3f3b2f1f1d@,,1,,1,0,5,,s39b3f3b2f1f1d@,False,False,False,False,True,False,s39b3f3b2f1f1d,s39b3f3b2f1f1,sbfbff,6,1,0,0-15,0,3,5,0,1,0,,,6
8773,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,127,1,1,1,0,0-0,0,20,1,0,,2,1,ND,4 f29 b2d@,,,4f29b2d@,,0,,4f29b2d@,,1,,1,0,4,,f29b2d@,False,False,False,False,True,False,f29b2d,f29b2,fb,2,1,0,0-15,0,1,0,0,1,1,,,2
8783,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,137,1,1,1,1,15-15,0,21,1,0,,1,2,RF,6 s38 f+1 f1*,,,6s38f+1f1*,,0,,6s38f+1f1*,,1,,1,0,6,,s38f+1f1*,False,False,True,False,False,False,s38f1f1,s38f1f1,sff,3,2,0,15-30,0,1,1,0,1,1,,,4
8820,20140316,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,174,1,1,4,5,0-0,0,28,1,0,,2,1,ND,5 s28 f1 f1 f3 s3 s+3d@,,,5s28f1f1f3s3s+3d@,,0,,5s28f1f1f3s3s+3d@,,1,,1,0,5,,s28f1f1f3s3s+3d@,False,False,False,False,True,False,s28f1f1f3s3s3d,s28f1f1f3s3s3,sfffss,6,1,0,0-15,0,4,5,0,1,1,,,6
