,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
10814,20130508,Madrid_Masters,Roger_Federer,Kei_Nishikori,105,1,1,0,0,40-15,1,18,1,0,,2,1,KN,5 f39 b3d@,,,5f39b3d@,,0,,5f39b3d@,,1,,1,0,5,,f39b3d@,False,False,False,False,True,False,f39b3d,f39b3,fb,2,1,0,40-30,0,0,0,0,1,1,,,2
10817,20130508,Madrid_Masters,Roger_Federer,Kei_Nishikori,108,1,1,0,1,15-0,1,19,1,0,,1,2,RF,5 f29 f3 f1 f1w#,,,5f29f3f1f1w#,,0,,5f29f3f1f1w#,,1,,1,0,5,,f29f3f1f1w#,False,False,False,True,False,False,f29f3f1f1w,f29f3f1f1,ffff,4,2,0,15-15,0,0,1,0,1,1,,,4
10826,20130508,Madrid_Masters,Roger_Federer,Kei_Nishikori,117,1,1,1,1,40-30,1,20,1,0,,2,1,KN,5 s29 f3 b2 f1 f1 f3 s3 f1n@,,,5s29f3b2f1f1f3s3f1n@,,0,,5s29f3b2f1f1f3s3f1n@,,1,,1,0,5,,s29f3b2f1f1f3s3f1n@,False,False,False,False,True,False,s29f3b2f1f1f3s3f1n,s29f3b2f1f1f3s3f1,sfbfffsf,8,1,0,40-40,0,1,1,0,1,1,,,8
10834,20130508,Madrid_Masters,Roger_Federer,Kei_Nishikori,125,1,1,1,2,30-40,1,21,1,0,,1,2,RF,4 b29 f1w@,,,4b29f1w@,,0,,4b29f1w@,,1,,1,0,4,,b29f1w@,False,False,False,False,True,False,b29f1w,b29f1,bf,2,2,0,GM,2,1,3,0,1,1,,,2
10842,20130508,Madrid_Masters,Roger_Federer,Kei_Nishikori,133,1,1,1,4,15-0,1,23,1,0,,1,2,RF,4 b39 f2 f1 f#,,,4b39f2f1f#,,0,,4b39f2f1f#,,1,,1,0,4,,b39f2f1f#,False,False,False,True,False,False,b39f2f1f,b39f2f1f,bfff,4,2,0,15-15,0,1,4,0,1,1,,,4
10860,20130225,Dubai,Roger_Federer,Malek_Jaziri,6,0,0,1,0,0-15,1,2,1,0,,2,1,MJ,4 s38 f+1d@,,,4s38f+1d@,,0,,4s38f+1d@,,1,,1,0,4,,s38f+1d@,False,False,False,False,True,False,s38f1d,s38f1,sf,2,1,0,0-30,0,1,0,0,0,0,,,2
10870,20130225,Dubai,Roger_Federer,Malek_Jaziri,16,0,0,1,1,40-0,1,3,1,0,,1,2,RF,4 b29 f3n#,,,4b29f3n#,,0,,4b29f3n#,,1,,1,0,4,,b29f3n#,False,False,False,True,False,False,b29f3n,b29f3,bf,2,2,0,40-15,0,1,1,0,0,0,,,2
10871,20130225,Dubai,Roger_Federer,Malek_Jaziri,17,0,0,1,1,40-15,1,3,1,0,,1,2,RF,6 s29 f3 s2 f3 b2 f3w@,,,6s29f3s2f3b2f3w@,,0,,6s29f3s2f3b2f3w@,,1,,1,0,6,,s29f3s2f3b2f3w@,False,False,False,False,True,False,s29f3s2f3b2f3w,s29f3s2f3b2f3,sfsfbf,6,2,0,40-30,0,1,1,0,0,0,,,6
10886,20130225,Dubai,Roger_Federer,Malek_Jaziri,32,0,0,3,2,15-0,1,6,1,0,,2,1,MJ,5 s39 f3 b3 f3x@,,,5s39f3b3f3x@,,0,,5s39f3b3f3x@,,1,,1,0,5,,s39f3b3f3x@,False,False,False,False,True,False,s39f3b3f3x,s39f3b3f3,sfbf,4,1,0,15-15,0,3,2,0,0,0,,,4
10917,20130225,Dubai,Roger_Federer,Malek_Jaziri,63,0,0,5,5,15-40,1,11,1,0,,1,2,RF,4 f19 f2 s3 b2n@,,,4f19f2s3b2n@,,0,,4f19f2s3b2n@,,1,,1,0,4,,f19f2s3b2n@,False,False,False,False,True,False,f19f2s3b2n,f19f2s3b2,ffsb,4,2,0,GM,2,5,6,0,0,0,,,4
10919,20130225,Dubai,Roger_Federer,Malek_Jaziri,65,0,0,5,6,15-0,1,12,1,0,,2,1,MJ,4 b37 f-1w@,,,4b37f-1w@,,0,,4b37f-1w@,,1,,1,0,4,,b37f-1w@,False,False,False,False,True,False,b37f1w,b37f1,bf,2,1,0,15-15,0,5,6,0,0,0,,,2
10930,20130225,Dubai,Roger_Federer,Malek_Jaziri,76,0,1,1,0,15-0,1,14,1,0,,2,1,MJ,6 f29 f3 b2 r1 f+3*,,,6f29f3b2r1f+3*,,0,,6f29f3b2r1f+3*,,1,,1,0,6,,f29f3b2r1f+3*,False,False,True,False,False,False,f29f3b2r1f3,f29f3b2r1f3,ffbrf,5,1,0,15-15,0,1,0,0,0,1,,,6
10932,20130225,Dubai,Roger_Federer,Malek_Jaziri,78,0,1,1,0,15-30,1,14,1,0,,2,1,MJ,4 s39 f3 b3 b3 b3 s3 f2 f2 b3 f3 s3 r-2 f1*,,,4s39f3b3b3b3s3f2f2b3f3s3r-2f1*,,0,,4s39f3b3b3b3s3f2f2b3f3s3r-2f1*,,1,,1,0,4,,s39f3b3b3b3s3f2f2b3f3s3r-2f1*,False,False,True,False,False,False,s39f3b3b3b3s3f2f2b3f3s3r2f1,s39f3b3b3b3s3f2f2b3f3s3r2f1,sfbbbsffbfsrf,13,1,0,15-40,0,1,0,0,0,1,,,14
10948,20130225,Dubai,Roger_Federer,Malek_Jaziri,94,0,1,4,0,40-0,1,17,1,0,,1,2,RF,4 s38 f3w@,,,4s38f3w@,,0,,4s38f3w@,,1,,1,0,4,,s38f3w@,False,False,False,False,True,False,s38f3w,s38f3,sf,2,2,0,40-15,0,4,0,0,0,1,,,2
10952,20130225,Dubai,Roger_Federer,Malek_Jaziri,98,0,1,5,0,0-15,1,18,1,0,,2,1,MJ,5+ f18*,,,5+f18*,,1,,5f18*,,1,,1,0,5,,f18*,False,False,True,False,False,False,f18,f18,f,1,1,0,0-30,0,5,0,0,0,1,,,2
10980,20130225,Dubai,Roger_Federer,Malek_Jaziri,126,1,1,2,1,40-0,1,22,1,0,,2,1,MJ,6 f17 r#,,,6f17r#,,0,,6f17r#,,1,,1,0,6,,f17r#,False,False,False,True,False,False,f17r,f17r,fr,2,1,0,40-15,0,2,1,0,1,1,,,2
10981,20130225,Dubai,Roger_Federer,Malek_Jaziri,127,1,1,2,1,40-15,1,22,1,0,,2,1,MJ,5 b18 f2 b2 f3 b2 f2 b2 f2 b2 f2 b3 s3 f2 b1n@,,,5b18f2b2f3b2f2b2f2b2f2b3s3f2b1n@,,0,,5b18f2b2f3b2f2b2f2b2f2b3s3f2b1n@,,1,,1,0,5,,b18f2b2f3b2f2b2f2b2f2b3s3f2b1n@,False,False,False,False,True,False,b18f2b2f3b2f2b2f2b2f2b3s3f2b1n,b18f2b2f3b2f2b2f2b2f2b3s3f2b1,bfbfbfbfbfbsfb,14,1,0,40-30,0,2,1,0,1,1,,,14
10997,20130225,Dubai,Roger_Federer,Malek_Jaziri,143,1,1,5,2,0-15,1,26,1,0,,2,1,MJ,4 b38 s1 f+3 s1 o1*,,,4b38s1f+3s1o1*,,0,,4b38s1f+3s1o1*,,1,,1,0,4,,b38s1f+3s1o1*,False,False,True,False,False,False,b38s1f3s1o1,b38s1f3s1o1,bsfso,5,1,0,0-30,0,5,2,0,1,1,,,6
11003,20130125,Australian_Open,Roger_Federer,Andy_Murray_,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,6 f28 f3 b3 b2 f2 f2 f3*,,,6f28f3b3b2f2f2f3*,,0,,6f28f3b3b2f2f2f3*,,1,,1,0,6,,f28f3b3b2f2f2f3*,False,False,True,False,False,False,f28f3b3b2f2f2f3,f28f3b3b2f2f2f3,ffbbfff,7,2,0,15-15,0,0,0,0,0,0,,,8
11018,20130125,Australian_Open,Roger_Federer,Andy_Murray_,17,0,0,1,1,15-30,1,3,1,0,,1,2,RF,6 f38 b3 b3 b3 b3 b3 b3 b3 b3 b3 f3 b2 f1 f3 b3 b3 b3 f3 b3 b3 b3 s2n#,,,6f38b3b3b3b3b3b3b3b3b3f3b2f1f3b3b3b3f3b3b3b3s2n#,,0,,6f38b3b3b3b3b3b3b3b3b3f3b2f1f3b3b3b3f3b3b3b3s2n#,,1,,1,0,6,,f38b3b3b3b3b3b3b3b3b3f3b2f1f3b3b3b3f3b3b3b3s2n#,False,False,False,True,False,False,f38b3b3b3b3b3b3b3b3b3f3b2f1f3b3b3b3f3b3b3b3s2n,f38b3b3b3b3b3b3b3b3b3f3b2f1f3b3b3b3f3b3b3b3s2,fbbbbbbbbbfbffbbbfbbbs,22,2,0,15-40,0,1,1,0,0,0,,,22
11029,20130125,Australian_Open,Roger_Federer,Andy_Murray_,28,0,0,1,2,40-15,1,4,1,0,,2,1,AM,6 b18 f1 f1 f1 f2 b3n@,,,6b18f1f1f1f2b3n@,,0,,6b18f1f1f1f2b3n@,,1,,1,0,6,,b18f1f1f1f2b3n@,False,False,False,False,True,False,b18f1f1f1f2b3n,b18f1f1f1f2b3,bffffb,6,1,0,40-30,0,1,2,0,0,0,,,6
11030,20130125,Australian_Open,Roger_Federer,Andy_Murray_,29,0,0,1,2,40-30,1,4,1,0,,2,1,AM,4 s37 b+1 f3 z1w#,,,4s37b+1f3z1w#,,0,,4s37b+1f3z1w#,,1,,1,0,4,,s37b+1f3z1w#,False,False,False,True,False,False,s37b1f3z1w,s37b1f3z1,sbfz,4,1,0,40-40,0,1,2,0,0,0,,,4
11048,20130125,Australian_Open,Roger_Federer,Andy_Murray_,47,0,0,2,4,0-15,1,7,1,0,,1,2,RF,4 b38 f3 b3 b3 b3 b3 b3 s2 f1 f2 b2 f3 s2 f1d@,,,4b38f3b3b3b3b3b3s2f1f2b2f3s2f1d@,,0,,4b38f3b3b3b3b3b3s2f1f2b2f3s2f1d@,,1,,1,0,4,,b38f3b3b3b3b3b3s2f1f2b2f3s2f1d@,False,False,False,False,True,False,b38f3b3b3b3b3b3s2f1f2b2f3s2f1d,b38f3b3b3b3b3b3s2f1f2b2f3s2f1,bfbbbbbsffbfsf,14,2,0,0-30,0,2,4,0,0,0,,,14
11060,20130125,Australian_Open,Roger_Federer,Andy_Murray_,59,0,0,3,5,15-0,1,9,1,0,,1,2,RF,4 b38 b1n@,,,4b38b1n@,,0,,4b38b1n@,,1,,1,0,4,,b38b1n@,False,False,False,False,True,False,b38b1n,b38b1,bb,2,2,0,15-15,0,3,5,0,0,0,,,2
11063,20130125,Australian_Open,Roger_Federer,Andy_Murray_,62,0,0,3,5,40-15,1,9,1,0,,1,2,RF,4+ f18 v2n#,,,4+f18v2n#,,1,,4f18v2n#,,1,,1,0,4,,f18v2n#,False,False,False,True,False,False,f18v2n,f18v2,fv,2,2,0,40-30,0,3,5,0,0,0,,,2
11066,20130125,Australian_Open,Roger_Federer,Andy_Murray_,65,0,0,4,5,15-0,1,10,1,0,,2,1,AM,4 s39 f3 b2 f3 b3 b3 b2 b1 f3 b3 b2 f1 f1 f1 f-2 b2 z1*,,,4s39f3b2f3b3b3b2b1f3b3b2f1f1f1f-2b2z1*,,0,,4s39f3b2f3b3b3b2b1f3b3b2f1f1f1f-2b2z1*,,1,,1,0,4,,s39f3b2f3b3b3b2b1f3b3b2f1f1f1f-2b2z1*,False,False,True,False,False,False,s39f3b2f3b3b3b2b1f3b3b2f1f1f1f2b2z1,s39f3b2f3b3b3b2b1f3b3b2f1f1f1f2b2z1,sfbfbbbbfbbffffbz,17,1,0,15-15,0,4,5,0,0,0,,,18
11074,20130125,Australian_Open,Roger_Federer,Andy_Murray_,73,0,1,0,0,40-15,1,11,1,0,,1,2,RF,4 f38 b3 b3 b3 b3 b2 f1 f3d@,,,4f38b3b3b3b3b2f1f3d@,,0,,4f38b3b3b3b3b2f1f3d@,,1,,1,0,4,,f38b3b3b3b3b2f1f3d@,False,False,False,False,True,False,f38b3b3b3b3b2f1f3d,f38b3b3b3b3b2f1f3,fbbbbbff,8,2,0,40-30,0,0,0,0,0,1,,,8
11077,20130125,Australian_Open,Roger_Federer,Andy_Murray_,76,0,1,0,0,AD-40,1,11,1,0,,1,2,RF,4 b39 f3w@,,,4b39f3w@,,0,,4b39f3w@,,1,,1,0,4,,b39f3w@,False,False,False,False,True,False,b39f3w,b39f3,bf,2,2,0,40-40,0,0,0,0,0,1,,,2
11081,20130125,Australian_Open,Roger_Federer,Andy_Murray_,80,0,1,1,0,15-0,1,12,1,0,,2,1,AM,4 b38 b3 b3 b+3 b1 h2 f1 z3 b-3*,,,4b38b3b3b+3b1h2f1z3b-3*,,0,,4b38b3b3b+3b1h2f1z3b-3*,,1,,1,0,4,,b38b3b3b+3b1h2f1z3b-3*,False,False,True,False,False,False,b38b3b3b3b1h2f1z3b3,b38b3b3b3b1h2f1z3b3,bbbbbhfzb,9,1,0,15-15,0,1,0,0,0,1,,,10
11096,20130125,Australian_Open,Roger_Federer,Andy_Murray_,95,0,1,2,2,0-15,1,15,1,0,,1,2,RF,4 b37 f2 f1*,,,4b37f2f1*,,0,,4b37f2f1*,,1,,1,0,4,,b37f2f1*,False,False,True,False,False,False,b37f2f1,b37f2f1,bff,3,2,0,0-30,0,2,2,0,0,1,,,4
11106,20130125,Australian_Open,Roger_Federer,Andy_Murray_,105,0,1,3,2,30-15,1,16,1,0,,2,1,AM,4 b29 f3d@,,,4b29f3d@,,0,,4b29f3d@,,1,,1,0,4,,b29f3d@,False,False,False,False,True,False,b29f3d,b29f3,bf,2,1,0,30-30,0,3,2,0,0,1,,,2
11120,20130125,Australian_Open,Roger_Federer,Andy_Murray_,119,0,1,4,4,15-0,1,19,1,0,,1,2,RF,4 b37y+1 f-3*,,,4b37y+1f-3*,,0,,4b37y+1f-3*,,1,,1,0,4,,b37y+1f-3*,False,False,True,False,False,False,b37y1f3,b37y1f3,byf,3,2,0,15-15,0,4,4,0,0,1,,,4
11142,20130125,Australian_Open,Roger_Federer,Andy_Murray_,153,1,1,0,0,40-15,1,24,1,0,,2,1,AM,6 b28 f3 s2 f1 f1 f3d#,,,6b28f3s2f1f1f3d#,,0,,6b28f3s2f1f1f3d#,,1,,1,0,6,,b28f3s2f1f1f3d#,False,False,False,True,False,False,b28f3s2f1f1f3d,b28f3s2f1f1f3,bfsfff,6,1,0,40-30,0,0,0,0,1,1,,,6
11159,20130125,Australian_Open,Roger_Federer,Andy_Murray_,170,1,1,1,2,40-0,1,27,1,0,,1,2,RF,4 b37 b1n@,,,4b37b1n@,,0,,4b37b1n@,,1,,1,0,4,,b37b1n@,False,False,False,False,True,False,b37b1n,b37b1,bb,2,2,0,40-15,0,1,2,0,1,1,,,2
11164,20130125,Australian_Open,Roger_Federer,Andy_Murray_,175,1,1,2,2,30-15,1,28,1,0,,2,1,AM,6 f39 b2 f1 f3 s3 b-3w@,,,6f39b2f1f3s3b-3w@,,0,,6f39b2f1f3s3b-3w@,,1,,1,0,6,,f39b2f1f3s3b-3w@,False,False,False,False,True,False,f39b2f1f3s3b3w,f39b2f1f3s3b3,fbffsb,6,1,0,30-30,0,2,2,0,1,1,,,6
11188,20130125,Australian_Open,Roger_Federer,Andy_Murray_,199,1,2,0,0,15-0,1,33,1,0,,1,2,RF,4+ b37*,,,4+b37*,,1,,4b37*,,1,,1,0,4,,b37*,False,False,True,False,False,False,b37,b37,b,1,2,0,15-15,0,0,0,0,1,2,,,2
11190,20130125,Australian_Open,Roger_Federer,Andy_Murray_,201,1,2,0,0,30-15,1,33,1,0,,1,2,RF,5 b+37 s2 z1 f2 v3*,,,5b+37s2z1f2v3*,,0,,5b+37s2z1f2v3*,,1,,1,0,5,,b+37s2z1f2v3*,False,False,True,False,False,False,b37s2z1f2v3,b37s2z1f2v3,bszfv,5,2,0,30-30,0,0,0,0,1,2,,,6
11198,20130125,Australian_Open,Roger_Federer,Andy_Murray_,209,1,2,1,0,15-0,1,34,1,0,,2,1,AM,6 f18 f3 z3 b-3 z2*,,,6f18f3z3b-3z2*,,0,,6f18f3z3b-3z2*,,1,,1,0,6,,f18f3z3b-3z2*,False,False,True,False,False,False,f18f3z3b3z2,f18f3z3b3z2,ffzbz,5,1,0,15-15,0,1,0,0,1,2,,,6
11200,20130125,Australian_Open,Roger_Federer,Andy_Murray_,211,1,2,1,0,30-15,1,34,1,0,,2,1,AM,4 s38 f3 s3 s3 b3 s3n#,,,4s38f3s3s3b3s3n#,,0,,4s38f3s3s3b3s3n#,,1,,1,0,4,,s38f3s3s3b3s3n#,False,False,False,True,False,False,s38f3s3s3b3s3n,s38f3s3s3b3s3,sfssbs,6,1,0,30-30,0,1,0,0,1,2,,,6
11217,20130125,Australian_Open,Roger_Federer,Andy_Murray_,228,1,2,3,1,40-0,1,37,1,0,,1,2,RF,c4 b38 b2 f1 f1 f1 f2 s3 b3d@,,,4b38b2f1f1f1f2s3b3d@,,0,,4b38b2f1f1f1f2s3b3d@,,1,,1,0,4,,b38b2f1f1f1f2s3b3d@,False,False,False,False,True,False,b38b2f1f1f1f2s3b3d,b38b2f1f1f1f2s3b3,bbffffsb,8,2,0,40-15,0,3,1,0,1,2,,,8
11227,20130125,Australian_Open,Roger_Federer,Andy_Murray_,238,1,2,4,2,30-15,1,39,1,0,,1,2,RF,4 s39 f3 s3 f3 b3y1 f-1*,,,4s39f3s3f3b3y1f-1*,,0,,4s39f3s3f3b3y1f-1*,,1,,1,0,4,,s39f3s3f3b3y1f-1*,False,False,True,False,False,False,s39f3s3f3b3y1f1,s39f3s3f3b3y1f1,sfsfbyf,7,2,0,30-30,0,4,2,0,1,2,,,8
11239,20130125,Australian_Open,Roger_Federer,Andy_Murray_,250,1,2,4,3,AD-40,1,40,1,0,,2,1,AM,4 s39 b2 f2 f3 b2 f2 f1 f1 f1 f1 f2 b3w#,,,4s39b2f2f3b2f2f1f1f1f1f2b3w#,,0,,4s39b2f2f3b2f2f1f1f1f1f2b3w#,,1,,1,0,4,,s39b2f2f3b2f2f1f1f1f1f2b3w#,False,False,False,True,False,False,s39b2f2f3b2f2f1f1f1f1f2b3w,s39b2f2f3b2f2f1f1f1f1f2b3,sbffbffffffb,12,1,0,40-40,0,4,3,0,1,2,,,12
11241,20130125,Australian_Open,Roger_Federer,Andy_Murray_,252,1,2,4,3,AD-40,1,40,1,0,,2,1,AM,6 f37 f3n@,,,6f37f3n@,,0,,6f37f3n@,,1,,1,0,6,,f37f3n@,False,False,False,False,True,False,f37f3n,f37f3,ff,2,1,0,40-40,0,4,3,0,1,2,,,2
11245,20130125,Australian_Open,Roger_Federer,Andy_Murray_,256,1,2,4,4,0-15,1,41,1,0,,1,2,RF,c6 f38 f3n@,,,6f38f3n@,,0,,6f38f3n@,,1,,1,0,6,,f38f3n@,False,False,False,False,True,False,f38f3n,f38f3,ff,2,2,0,0-30,0,4,4,0,1,2,,,2
11249,20130125,Australian_Open,Roger_Federer,Andy_Murray_,260,1,2,4,4,40-30,1,41,1,0,,1,2,RF,4 s28 f1d@,,,4s28f1d@,,0,,4s28f1d@,,1,,1,0,4,,s28f1d@,False,False,False,False,True,False,s28f1d,s28f1,sf,2,2,0,40-40,0,4,4,0,1,2,,,2
11257,20130125,Australian_Open,Roger_Federer,Andy_Murray_,268,1,2,5,5,0-15,1,43,1,0,,1,2,RF,6 f39 f1 f3 b3 b3 b2 f1 f1n@,,,6f39f1f3b3b3b2f1f1n@,,0,,6f39f1f3b3b3b2f1f1n@,,1,,1,0,6,,f39f1f3b3b3b2f1f1n@,False,False,False,False,True,False,f39f1f3b3b3b2f1f1n,f39f1f3b3b3b2f1f1,fffbbbff,8,2,0,0-30,0,5,5,0,1,2,,,8
11261,20130125,Australian_Open,Roger_Federer,Andy_Murray_,272,1,2,5,6,15-0,1,44,1,0,,2,1,AM,6 f28 f3 b3 b3 b1 f1 f3 b3 s3 b3 s2 s2d@,,,6f28f3b3b3b1f1f3b3s3b3s2s2d@,,0,,6f28f3b3b3b1f1f3b3s3b3s2s2d@,,1,,1,0,6,,f28f3b3b3b1f1f3b3s3b3s2s2d@,False,False,False,False,True,False,f28f3b3b3b1f1f3b3s3b3s2s2d,f28f3b3b3b1f1f3b3s3b3s2s2,ffbbbffbsbss,12,1,0,15-15,0,5,6,0,1,2,,,12
11263,20130125,Australian_Open,Roger_Federer,Andy_Murray_,274,1,2,5,6,30-15,1,44,1,0,,2,1,AM,6 f37 b3 b1 f1 f+3 s2 o2 s1w#,,,6f37b3b1f1f+3s2o2s1w#,,0,,6f37b3b1f1f+3s2o2s1w#,,1,,1,0,6,,f37b3b1f1f+3s2o2s1w#,False,False,False,True,False,False,f37b3b1f1f3s2o2s1w,f37b3b1f1f3s2o2s1,fbbffsos,8,1,0,30-30,0,5,6,0,1,2,,,8
11265,20130125,Australian_Open,Roger_Federer,Andy_Murray_,276,1,2,5,6,30-40,1,44,1,0,,2,1,AM,4 s17 f1w@,,,4s17f1w@,,0,,4s17f1w@,,1,,1,0,4,,s17f1w@,False,False,False,False,True,False,s17f1w,s17f1,sf,2,1,0,GM,1,6,6,0,1,2,,,2
11269,20130125,Australian_Open,Roger_Federer,Andy_Murray_,289,2,2,0,0,30-15,1,46,0,0,,2,1,AM,6 f38 b3 s3 b3 f3 b3n#,,,6f38b3s3b3f3b3n#,,0,,6f38b3s3b3f3b3n#,,1,,1,0,6,,f38b3s3b3f3b3n#,False,False,False,True,False,False,f38b3s3b3f3b3n,f38b3s3b3f3b3,fbsbfb,6,1,0,30-30,0,0,0,0,2,2,,,6
11308,20130125,Australian_Open,Roger_Federer,Andy_Murray_,328,2,2,2,5,30-40,1,53,0,0,,1,2,RF,5 b28 f1d@,,,5b28f1d@,,0,,5b28f1d@,,1,,1,0,5,,b28f1d@,False,False,False,False,True,False,b28f1d,b28f1,bf,2,2,0,GM,2,2,6,2,2,3,,,2
11333,20130121,Australian_Open,Roger_Federer,Milos_Raonic,25,0,0,3,2,15-0,1,6,1,0,,2,1,MR,6 f29 f3 b3 f2 f3 b3 b3 f3 s3 f3w@,,MR CH error unsucc,6f29f3b3f2f3b3b3f3s3f3w@,,0,,6f29f3b3f2f3b3b3f3s3f3w@,,1,,1,0,6,,f29f3b3f2f3b3b3f3s3f3w@,False,False,False,False,True,False,f29f3b3f2f3b3b3f3s3f3w,f29f3b3f2f3b3b3f3s3f3,ffbffbbfsf,10,1,0,15-15,0,3,2,0,0,0,,,10
11361,20130121,Australian_Open,Roger_Federer,Milos_Raonic,53,0,0,5,4,30-40,1,10,1,0,,2,1,MR,5 b29 f3 b2 f3 s3 f3 b2 f1 f1 f3 b3 z2n@,,,5b29f3b2f3s3f3b2f1f1f3b3z2n@,,0,,5b29f3b2f3s3f3b2f1f1f3b3z2n@,,1,,1,0,5,,b29f3b2f3s3f3b2f1f1f3b3z2n@,False,False,False,False,True,False,b29f3b2f3s3f3b2f1f1f3b3z2n,b29f3b2f3s3f3b2f1f1f3b3z2,bfbfsfbfffbz,12,1,0,GM,1,6,4,1,1,0,,,12
11363,20130121,Australian_Open,Roger_Federer,Milos_Raonic,55,1,0,0,0,15-0,1,11,1,0,,1,2,RF,6 f28 b3 b3 b3x@,,,6f28b3b3b3x@,,0,,6f28b3b3b3x@,,1,,1,0,6,,f28b3b3b3x@,False,False,False,False,True,False,f28b3b3b3x,f28b3b3b3,fbbb,4,2,0,15-15,0,0,0,0,1,0,,,4
11377,20130121,Australian_Open,Roger_Federer,Milos_Raonic,69,1,0,2,1,15-0,1,14,1,0,,2,1,MR,6 f28 s3u3 b1d@,,,6f28s3u3b1d@,,0,,6f28s3u3b1d@,,1,,1,0,6,,f28s3u3b1d@,False,False,False,False,True,False,f28s3u3b1d,f28s3u3b1,fsub,4,1,0,15-15,0,2,1,0,1,0,,,4
11379,20130121,Australian_Open,Roger_Federer,Milos_Raonic,71,1,0,2,1,30-15,1,14,1,0,,2,1,MR,4 s27 f-1d@,,,4s27f-1d@,,0,,4s27f-1d@,,1,,1,0,4,,s27f-1d@,False,False,False,False,True,False,s27f1d,s27f1,sf,2,1,0,30-30,0,2,1,0,1,0,,,2
11388,20130121,Australian_Open,Roger_Federer,Milos_Raonic,80,1,0,3,2,15-0,1,16,1,0,,2,1,MR,6 f28 f3 b3 b3 f2 f2 f2 f3 s3 f1 f3 b3 b3 f1n@,,,6f28f3b3b3f2f2f2f3s3f1f3b3b3f1n@,,0,,6f28f3b3b3f2f2f2f3s3f1f3b3b3f1n@,,1,,1,0,6,,f28f3b3b3f2f2f2f3s3f1f3b3b3f1n@,False,False,False,False,True,False,f28f3b3b3f2f2f2f3s3f1f3b3b3f1n,f28f3b3b3f2f2f2f3s3f1f3b3b3f1,ffbbffffsffbbf,14,1,0,15-15,0,3,2,0,1,0,,,14
11420,20130121,Australian_Open,Roger_Federer,Milos_Raonic,123,2,0,0,0,0-15,1,24,1,0,,2,1,MR,5 s37 f3 b3 f1 f2 f3n@,,,5s37f3b3f1f2f3n@,,0,,5s37f3b3f1f2f3n@,,1,,1,0,5,,s37f3b3f1f2f3n@,False,False,False,False,True,False,s37f3b3f1f2f3n,s37f3b3f1f2f3,sfbfff,6,1,0,0-30,0,0,0,0,2,0,,,6
11422,20130121,Australian_Open,Roger_Federer,Milos_Raonic,125,2,0,0,0,0-40,1,24,1,0,,2,1,MR,6 f28 s3 f1 r1 f3 b3n@,,,6f28s3f1r1f3b3n@,,0,,6f28s3f1r1f3b3n@,,1,,1,0,6,,f28s3f1r1f3b3n@,False,False,False,False,True,False,f28s3f1r1f3b3n,f28s3f1r1f3b3,fsfrfb,6,1,0,GM,1,1,0,0,2,0,,,6
11430,20130121,Australian_Open,Roger_Federer,Milos_Raonic,133,2,0,2,0,15-0,1,26,1,0,,2,1,MR,4 s39 f3 s2 f3w@,,,4s39f3s2f3w@,,0,,4s39f3s2f3w@,,1,,1,0,4,,s39f3s2f3w@,False,False,False,False,True,False,s39f3s2f3w,s39f3s2f3,sfsf,4,1,0,15-15,0,2,0,0,2,0,,,4
11448,20130121,Australian_Open,Roger_Federer,Milos_Raonic,151,2,0,4,0,40-30,1,28,1,0,,2,1,MR,c4 s27 f1w@,,,4s27f1w@,,0,,4s27f1w@,,1,,1,0,4,,s27f1w@,False,False,False,False,True,False,s27f1w,s27f1,sf,2,1,0,40-40,0,4,0,0,2,0,,,2
11464,20130121,Australian_Open,Roger_Federer,Milos_Raonic,167,2,0,5,1,40-30,1,30,1,0,,2,1,MR,6 r29 f3 s1 f1 f1 f3w@,,,6r29f3s1f1f1f3w@,,0,,6r29f3s1f1f1f3w@,,1,,1,0,6,,r29f3s1f1f1f3w@,False,False,False,False,True,False,r29f3s1f1f1f3w,r29f3s1f1f1f3,rfsfff,6,1,0,40-40,0,5,1,0,2,0,,,6
11470,20130121,Australian_Open,Roger_Federer,Milos_Raonic,173,2,0,5,2,40-0,1,31,1,0,,1,2,RF,4 b29 f2n@,,,4b29f2n@,,0,,4b29f2n@,,1,,1,0,4,,b29f2n@,False,False,False,False,True,False,b29f2n,b29f2,bf,2,2,0,40-15,0,5,2,0,2,0,,,2
