match_id,Unnamed: 1,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
20151122,Tour_Finals,Roger_Federer,Novak_Djokovic,86,0,1,2,2,30-15,FALSE,14,1,0,,2,1,ND,4 b39 b3 b1 f1 f+3d@,,,4b39b3b1f1f+3d@,,0,,4b39b3b1f1f+3d@,,1,,1,0,4,,b39b3b1f1f+3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b39b3b1f1f3d,b39b3b1f1f3,bbbff,5,2,1,40-15,0,2,2,0,0,1,,,5
20151122,Tour_Finals,Roger_Federer,Novak_Djokovic,93,0,1,3,3,0-0,TRUE,16,1,0,,2,1,ND,4 f29 b3 b3n@,,,4f29b3b3n@,,0,,4f29b3b3n@,,1,,1,0,4,,f29b3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29b3b3n,f29b3b3,fbb,3,2,1,15-0,0,3,3,0,0,1,,,3
20151122,Tour_Finals,Roger_Federer,Novak_Djokovic,109,0,1,4,4,40-0,FALSE,18,1,0,,2,1,ND,4 b38 b1 f2 b1*,,,4b38b1f2b1*,,0,,4b38b1f2b1*,,1,,1,0,4,,b38b1f2b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b38b1f2b1,b38b1f2b1,bbfb,4,2,1,GM,2,4,5,0,0,1,,,5
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,20,0,0,2,1,15-30,FALSE,4,1,0,,2,1,SW,6 f27 f3 b2 f1 r3d#,,,6f27f3b2f1r3d#,,0,,6f27f3b2f1r3d#,,1,,1,0,6,,f27f3b2f1r3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f27f3b2f1r3d,f27f3b2f1r3,ffbfr,5,2,1,30-30,0,2,1,0,0,0,,,5
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,34,0,0,2,3,30-15,FALSE,6,1,0,,2,1,SW,6 f28 f3 b1 f2 f2 f2 b3n@,,,6f28f3b1f2f2f2b3n@,,0,,6f28f3b1f2f2f2b3n@,,1,,1,0,6,,f28f3b1f2f2f2b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3b1f2f2f2b3n,f28f3b1f2f2f2b3,ffbfffb,7,2,1,40-15,0,2,3,0,0,0,,,7
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,41,0,0,3,4,0-0,TRUE,8,1,0,,2,1,SW,6 b27 f+1 f2 z3*,,,6b27f+1f2z3*,,0,,6b27f+1f2z3*,,1,,1,0,6,,b27f+1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1f2z3,b27f1f2z3,bffz,4,2,1,15-0,0,3,4,0,0,0,,,5
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,51,0,0,5,4,0-0,TRUE,10,1,0,,2,1,SW,6 s37 b1*,,,6s37b1*,,0,,6s37b1*,,1,,1,0,6,,s37b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37b1,s37b1,sb,2,2,1,15-0,0,5,4,0,0,0,,,3
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,54,0,0,5,4,30-15,FALSE,10,1,0,,2,1,SW,4 b28 f1*,,,4b28f1*,,0,,4b28f1*,,1,,1,0,4,,b28f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1,b28f1,bf,2,2,1,40-15,0,5,4,0,0,0,,,3
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,63,0,0,6,5,15-30,FALSE,12,1,0,,2,1,SW,6 f27 f+1 f1*,,,6f27f+1f1*,,0,,6f27f+1f1*,,1,,1,0,6,,f27f+1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f27f1f1,f27f1f1,fff,3,1,0,15-40,0,6,5,0,0,0,,,4
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,64,0,0,6,5,15-40,FALSE,12,1,0,,2,1,SW,4 s27 f+1 f1 v#,,,4s27f+1f1v#,,0,,4s27f+1f1v#,,1,,1,0,4,,s27f+1f1v#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s27f1f1v,s27f1f1v,sffv,4,1,0,GM,1,7,5,1,1,0,,,4
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,72,1,0,1,0,15-0,FALSE,14,1,0,,2,1,SW,6 f28 f1 f+3 b2 v3 b1 v1*,,,6f28f1f+3b2v3b1v1*,,0,,6f28f1f+3b2v3b1v1*,,1,,1,0,6,,f28f1f+3b2v3b1v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f1f3b2v3b1v1,f28f1f3b2v3b1v1,fffbvbv,7,1,0,15-15,0,1,0,0,1,0,,,8
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,89,1,0,3,0,15-15,TRUE,16,1,0,,2,1,SW,5 b39 b2 f1 r2 f3 b3 b3 f+2 f1*,,,5b39b2f1r2f3b3b3f+2f1*,,0,,5b39b2f1r2f3b3b3f+2f1*,,1,,1,0,5,,b39b2f1r2f3b3b3f+2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b39b2f1r2f3b3b3f2f1,b39b2f1r2f3b3b3f2f1,bbfrfbbff,9,1,0,15-30,0,3,0,0,1,0,,,10
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,91,1,0,3,0,15-40,FALSE,16,1,0,,2,1,SW,5 b27 b3 b3 b3 s3 b+1 f2 z3*,,,5b27b3b3b3s3b+1f2z3*,,0,,5b27b3b3b3s3b+1f2z3*,,1,,1,0,5,,b27b3b3b3s3b+1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27b3b3b3s3b1f2z3,b27b3b3b3s3b1f2z3,bbbbsbfz,8,2,1,30-40,0,3,0,0,1,0,,,9
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,101,1,0,4,1,0-0,TRUE,18,1,0,,2,1,SW,4 f18 f2 b3*,,,4f18f2b3*,,0,,4f18f2b3*,,1,,1,0,4,,f18f2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18f2b3,f18f2b3,ffb,3,1,0,0-15,0,4,1,0,1,0,,,4
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,103,1,0,4,1,15-15,TRUE,18,1,0,,2,1,SW,5 b28 b3 s3w#,,,5b28b3s3w#,,0,,5b28b3s3w#,,1,,1,0,5,,b28b3s3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28b3s3w,b28b3s3,bbs,3,2,1,30-15,0,4,1,0,1,0,,,3
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,104,1,0,4,1,30-15,FALSE,18,1,0,,2,1,SW,4 b27 f+1*,,,4b27f+1*,,0,,4b27f+1*,,1,,1,0,4,,b27f+1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1,b27f1,bf,2,2,1,40-15,0,4,1,0,1,0,,,3
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,105,1,0,4,1,40-15,FALSE,18,1,0,,2,1,SW,6 s28 b3 b3 b3 b2 b3*,,,6s28b3b3b3b2b3*,,0,,6s28b3b3b3b2b3*,,1,,1,0,6,,s28b3b3b3b2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28b3b3b3b2b3,s28b3b3b3b2b3,sbbbbb,6,2,1,GM,2,4,2,0,1,0,,,7
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,110,1,0,5,2,0-0,TRUE,20,1,0,,2,1,SW,5 s28 b;3 f2 f1 f3 b3 s3 b3d@,,,5s28b;3f2f1f3b3s3b3d@,,0,,5s28b;3f2f1f3b3s3b3d@,,1,,1,0,5,,s28b;3f2f1f3b3s3b3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28b3f2f1f3b3s3b3d,s28b3f2f1f3b3s3b3,sbfffbsb,8,1,0,0-15,0,5,2,0,1,0,,,8
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,117,1,0,5,2,AD-40,FALSE,20,1,0,,2,1,SW,4 b28 b3 b2 b3 b3 s3 s1 f+3 s2 z3 s1*,,,4b28b3b2b3b3s3s1f+3s2z3s1*,,0,,4b28b3b2b3b3s3s1f+3s2z3s1*,,1,,1,0,4,,b28b3b2b3b3s3s1f+3s2z3s1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28b3b2b3b3s3s1f3s2z3s1,b28b3b2b3b3s3s1f3s2z3s1,bbbbbssfszs,11,1,0,40-40,0,5,2,0,1,0,,,12
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,118,1,0,5,2,40-40,TRUE,20,1,0,,2,1,SW,6 s38 b3 s3 s1 f3 b3n@,,,6s38b3s3s1f3b3n@,,0,,6s38b3s3s1f3b3n@,,1,,1,0,6,,s38b3s3s1f3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38b3s3s1f3b3n,s38b3s3s1f3b3,sbssfb,6,1,0,40-AD,0,5,2,0,1,0,,,6
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,119,1,0,5,2,40-AD,FALSE,20,1,0,,2,1,SW,4 s28 f3*,,,4s28f3*,,0,,4s28f3*,,1,,1,0,4,,s28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3,s28f3,sf,2,2,1,40-40,0,5,2,0,1,0,,,3
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,121,1,0,5,2,AD-40,FALSE,20,1,0,,2,1,SW,6 f29 f2 f+3 m3 o2 f2 f3 o=3n@,,,6f29f2f+3m3o2f2f3o=3n@,,0,,6f29f2f+3m3o2f2f3o=3n@,,1,,1,0,6,,f29f2f+3m3o2f2f3o=3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f2f3m3o2f2f3o3n,f29f2f3m3o2f2f3o3,fffmoffo,8,1,0,40-40,0,5,2,0,1,0,,,8
20151121,Tour_Finals,Roger_Federer,Stanislas_Wawrinka,123,1,0,5,2,AD-40,FALSE,20,1,0,,2,1,SW,4 s27 f1 f1 f1*,,,4s27f1f1f1*,,0,,4s27f1f1f1*,,1,,1,0,4,,s27f1f1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f1f1f1,s27f1f1f1,sfff,4,2,1,GM,2,5,3,0,1,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,7,0,0,1,0,0-0,TRUE,2,1,0,,2,1,KN,5 b28 f3 s3 f3 b2d@,,,5b28f3s3f3b2d@,,0,,5b28f3s3f3b2d@,,1,,1,0,5,,b28f3s3f3b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f3s3f3b2d,b28f3s3f3b2,bfsfb,5,2,1,15-0,0,1,0,0,0,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,9,0,0,1,0,15-15,TRUE,2,1,0,,2,1,KN,6 b18 f2*,,,6b18f2*,,0,,6b18f2*,,1,,1,0,6,,b18f2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b18f2,b18f2,bf,2,2,1,30-15,0,1,0,0,0,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,10,0,0,1,0,30-15,FALSE,2,1,0,,2,1,KN,6 f28 f2 b2 b3 s3 s;+3 b3 z1n#,,,6f28f2b2b3s3s;+3b3z1n#,,0,,6f28f2b2b3s3s;+3b3z1n#,,1,,1,0,6,,f28f2b2b3s3s;+3b3z1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28f2b2b3s3s3b3z1n,f28f2b2b3s3s3b3z1,ffbbssbz,8,1,0,30-30,0,1,0,0,0,0,,,8
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,12,0,0,1,0,40-30,FALSE,2,1,0,,2,1,KN,6 f;28 b3 b2 b2 f2 f2 b2 f2 b2 f3 b3 b3 b2d@,,,6f;28b3b2b2f2f2b2f2b2f3b3b3b2d@,,0,,6f;28b3b2b2f2f2b2f2b2f3b3b3b2d@,,1,,1,0,6,,f;28b3b2b2f2f2b2f2b2f3b3b3b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b3b2b2f2f2b2f2b2f3b3b3b2d,f28b3b2b2f2f2b2f2b2f3b3b3b2,fbbbffbfbfbbb,13,2,1,GM,2,1,1,0,0,0,,,13
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,22,0,0,2,1,15-30,FALSE,4,1,0,,2,1,KN,4 b28 f3 s2 f3 f1 f1 f1 f3*,,,4b28f3s2f3f1f1f1f3*,,0,,4b28f3s2f3f1f1f1f3*,,1,,1,0,4,,b28f3s2f3f1f1f1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f3s2f3f1f1f1f3,b28f3s2f3f1f1f1f3,bfsfffff,8,2,1,30-30,0,2,1,0,0,0,,,9
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,23,0,0,2,1,30-30,TRUE,4,1,0,,2,1,KN,4 f17 f2 b3 b3 f3 b3 f2 b3 b3 b3 b3 b3n@,,,4f17f2b3b3f3b3f2b3b3b3b3b3n@,,0,,4f17f2b3b3f3b3f2b3b3b3b3b3n@,,1,,1,0,4,,f17f2b3b3f3b3f2b3b3b3b3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f17f2b3b3f3b3f2b3b3b3b3b3n,f17f2b3b3f3b3f2b3b3b3b3b3,ffbbfbfbbbbb,12,1,0,30-40,0,2,1,0,0,0,,,12
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,24,0,0,2,1,30-40,FALSE,4,1,0,,2,1,KN,6 f38 b3 b2 f2 f3 b3 b3 b3 b2 f3 s3 b3w@,,,6f38b3b2f2f3b3b3b3b2f3s3b3w@,,0,,6f38b3b2f2f3b3b3b3b2f3s3b3w@,,1,,1,0,6,,f38b3b2f2f3b3b3b3b2f3s3b3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f38b3b2f2f3b3b3b3b2f3s3b3w,f38b3b2f2f3b3b3b3b2f3s3b3,fbbffbbbbfsb,12,1,0,GM,1,3,1,0,0,0,,,12
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,38,0,0,3,2,40-30,FALSE,6,1,0,,2,1,KN,4 b28 f3 b2 f2 f3w@,,,4b28f3b2f2f3w@,,0,,4b28f3b2f2f3w@,,1,,1,0,4,,b28f3b2f2f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f3b2f2f3w,b28f3b2f2f3,bfbff,5,2,1,GM,2,3,3,0,0,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,45,0,0,3,4,0-15,FALSE,8,1,0,,2,1,KN,4 s29 f1 f#,,,4s29f1f#,,0,,4s29f1f#,,1,,1,0,4,,s29f1f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s29f1f,s29f1f,sff,3,2,1,15-15,0,3,4,0,0,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,46,0,0,3,4,15-15,TRUE,8,1,0,,2,1,KN,5 s28 b3 b3 b1 f2d#,,,5s28b3b3b1f2d#,,0,,5s28b3b3b1f2d#,,1,,1,0,5,,s28b3b3b1f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28b3b3b1f2d,s28b3b3b1f2,sbbbf,5,2,1,30-15,0,3,4,0,0,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,60,0,0,5,4,15-15,TRUE,10,1,0,,2,1,KN,4 b27 f3*,,,4b27f3*,,0,,4b27f3*,,1,,1,0,4,,b27f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f3,b27f3,bf,2,2,1,30-15,0,5,4,0,0,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,67,0,0,6,5,0-0,TRUE,12,1,0,,2,1,KN,c4 f38 b3 b3*,,,4f38b3b3*,,0,,4f38b3b3*,,1,,1,0,4,,f38b3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f38b3b3,f38b3b3,fbb,3,1,0,0-15,0,6,5,0,0,0,,,4
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,70,0,0,6,5,15-30,FALSE,12,1,0,,2,1,KN,4 s39 f3 b2d@,,,4s39f3b2d@,,0,,4s39f3b2d@,,1,,1,0,4,,s39f3b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s39f3b2d,s39f3b2,sfb,3,2,1,30-30,0,6,5,0,0,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,72,0,0,6,5,40-30,FALSE,12,1,0,,2,1,KN,4 b37 b3 f1 f2 f3 b3 b1 f3 b3 b3y1 r2 j3 z3 z3 z3 b1*,,,4b37b3f1f2f3b3b1f3b3b3y1r2j3z3z3z3b1*,,0,,4b37b3f1f2f3b3b1f3b3b3y1r2j3z3z3z3b1*,,1,,1,0,4,,b37b3f1f2f3b3b1f3b3b3y1r2j3z3z3z3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b37b3f1f2f3b3b1f3b3b3y1r2j3z3z3z3b1,b37b3f1f2f3b3b1f3b3b3y1r2j3z3z3z3b1,bbfffbbfbbyrjzzzb,17,1,0,40-40,0,6,5,0,0,0,,,18
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,74,0,0,6,5,40-AD,FALSE,12,1,0,,2,1,KN,4 s38 s3 s+3 b1n@,,,4s38s3s+3b1n@,,0,,4s38s3s+3b1n@,,1,,1,0,4,,s38s3s+3b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38s3s3b1n,s38s3s3b1,sssb,4,1,0,GM,1,7,5,1,1,0,,,4
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,81,1,0,1,0,15-0,FALSE,14,1,0,,2,1,KN,4+ b28 z1 f2 z3*,,,4+b28z1f2z3*,,1,,4b28z1f2z3*,,1,,1,0,4,,b28z1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28z1f2z3,b28z1f2z3,bzfz,4,2,1,30-0,0,1,0,0,1,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,83,1,0,1,0,40-0,FALSE,14,1,0,,2,1,KN,6 f28 f3 b3 b3 s1w#,,,6f28f3b3b3s1w#,,0,,6f28f3b3b3s1w#,,1,,1,0,6,,f28f3b3b3s1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28f3b3b3s1w,f28f3b3b3s1,ffbbs,5,2,1,GM,2,1,1,0,1,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,90,1,0,2,1,0-30,TRUE,16,1,0,,2,1,KN,4 f28 b3 b2 f2 f3 s3 f3*,,,4f28b3b2f2f3s3f3*,,0,,4f28b3b2f2f3s3f3*,,1,,1,0,4,,f28b3b2f2f3s3f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28b3b2f2f3s3f3,f28b3b2f2f3s3f3,fbbffsf,7,1,0,0-40,0,2,1,0,1,0,,,8
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,97,1,0,4,1,0-0,TRUE,18,1,0,,2,1,KN,6 b27 f3 b2 f2 b1n@,,,6b27f3b2f2b1n@,,0,,6b27f3b2f2b1n@,,1,,1,0,6,,b27f3b2f2b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27f3b2f2b1n,b27f3b2f2b1,bfbfb,5,2,1,15-0,0,4,1,0,1,0,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,100,1,0,4,1,30-15,FALSE,18,1,0,,2,1,KN,6 f+38 s1 v3 b3 z1*,,,6f+38s1v3b3z1*,,0,,6f+38s1v3b3z1*,,1,,1,0,6,,f+38s1v3b3z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f38s1v3b3z1,f38s1v3b3z1,fsvbz,5,1,0,30-30,0,4,1,0,1,0,,,6
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,102,1,0,4,1,40-30,FALSE,18,1,0,,2,1,KN,4 b28 f1*,,,4b28f1*,,0,,4b28f1*,,1,,1,0,4,,b28f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1,b28f1,bf,2,2,1,GM,2,4,2,0,1,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,108,1,0,4,3,0-0,TRUE,20,1,0,,2,1,KN,4 f18 f3*,,,4f18f3*,,0,,4f18f3*,,1,,1,0,4,,f18f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18f3,f18f3,ff,2,2,1,15-0,0,4,3,0,1,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,119,1,0,4,5,0-15,FALSE,22,1,0,,2,1,KN,6 s28 f+1 s#,,,6s28f+1s#,,0,,6s28f+1s#,,1,,1,0,6,,s28f+1s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28f1s,s28f1s,sfs,3,2,1,15-15,0,4,5,0,1,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,120,1,0,4,5,15-15,TRUE,22,1,0,,2,1,KN,6 b28 b3 b2d@,,,6b28b3b2d@,,0,,6b28b3b2d@,,1,,1,0,6,,b28b3b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28b3b2d,b28b3b2,bbb,3,2,1,30-15,0,4,5,0,1,0,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,121,1,0,4,5,30-15,FALSE,22,1,0,,2,1,KN,6 f28 b3 b3 b3 b3 b3 b2 f1 f1 f2 b2 f1 f3 b1*,,,6f28b3b3b3b3b3b2f1f1f2b2f1f3b1*,,0,,6f28b3b3b3b3b3b2f1f1f2b2f1f3b1*,,1,,1,0,6,,f28b3b3b3b3b3b2f1f1f2b2f1f3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28b3b3b3b3b3b2f1f1f2b2f1f3b1,f28b3b3b3b3b3b2f1f1f2b2f1f3b1,fbbbbbbfffbffb,14,2,1,40-15,0,4,5,0,1,0,,,15
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,129,1,1,1,0,0-0,TRUE,24,1,0,,2,1,KN,4 f17 f+3 m2 o1*,,,4f17f+3m2o1*,,0,,4f17f+3m2o1*,,1,,1,0,4,,f17f+3m2o1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17f3m2o1,f17f3m2o1,ffmo,4,2,1,15-0,0,1,0,0,1,1,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,130,1,1,1,0,15-0,FALSE,24,1,0,,2,1,KN,4 s28 f1 f#,,,4s28f1f#,,0,,4s28f1f#,,1,,1,0,4,,s28f1f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28f1f,s28f1f,sff,3,2,1,30-0,0,1,0,0,1,1,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,132,1,1,1,0,30-15,FALSE,24,1,0,,2,1,KN,6 f28 b3 b3n@,,,6f28b3b3n@,,0,,6f28b3b3n@,,1,,1,0,6,,f28b3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b3b3n,f28b3b3,fbb,3,2,1,40-15,0,1,0,0,1,1,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,133,1,1,1,0,40-15,FALSE,24,1,0,,2,1,KN,4 f19 f2 b2 b3 s3 b3 s3 b3 s2n@,,,4f19f2b2b3s3b3s3b3s2n@,,0,,4f19f2b2b3s3b3s3b3s2n@,,1,,1,0,4,,f19f2b2b3s3b3s3b3s2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f19f2b2b3s3b3s3b3s2n,f19f2b2b3s3b3s3b3s2,ffbbsbsbs,9,2,1,GM,2,1,1,0,1,1,,,9
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,142,1,1,2,1,0-0,TRUE,26,1,0,,2,1,KN,4 b39 b3 b3 b1n@,,,4b39b3b3b1n@,,0,,4b39b3b3b1n@,,1,,1,0,4,,b39b3b3b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b39b3b3b1n,b39b3b3b1,bbbb,4,1,0,0-15,0,2,1,0,1,1,,,4
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,145,1,1,2,1,15-30,FALSE,26,1,0,,2,1,KN,6 f29 f3 s3 b3 b3 b1 f2 b3 b1 f1 f3 b3 b2d#,,,6f29f3s3b3b3b1f2b3b1f1f3b3b2d#,,0,,6f29f3s3b3b3b1f2b3b1f1f3b3b2d#,,1,,1,0,6,,f29f3s3b3b3b1f2b3b1f1f3b3b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f29f3s3b3b3b1f2b3b1f1f3b3b2d,f29f3s3b3b3b1f2b3b1f1f3b3b2,ffsbbbfbbffbb,13,2,1,30-30,0,2,1,0,1,1,,,13
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,158,1,1,4,1,0-0,TRUE,28,1,0,,2,1,KN,4 f29 b3 b2 f3*,,,4f29b3b2f3*,,0,,4f29b3b2f3*,,1,,1,0,4,,f29b3b2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f29b3b2f3,f29b3b2f3,fbbf,4,2,1,15-0,0,4,1,0,1,1,,,5
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,161,1,1,4,1,30-15,FALSE,28,1,0,,2,1,KN,4 s27 f1 f1n@,,,4s27f1f1n@,,0,,4s27f1f1n@,,1,,1,0,4,,s27f1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1f1n,s27f1f1,sff,3,2,1,40-15,0,4,1,0,1,1,,,3
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,175,1,1,4,3,15-0,FALSE,30,1,0,,2,1,KN,5 b28 f3 s3 f3 b3 f1 r1 f+3 m2 o1 f2 i1*,,,5b28f3s3f3b3f1r1f+3m2o1f2i1*,,0,,5b28f3s3f3b3f1r1f+3m2o1f2i1*,,1,,1,0,5,,b28f3s3f3b3f1r1f+3m2o1f2i1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f3s3f3b3f1r1f3m2o1f2i1,b28f3s3f3b3f1r1f3m2o1f2i1,bfsfbfrfmofi,12,2,1,30-0,0,4,3,0,1,1,,,13
20151119,Tour_Finals,Roger_Federer,Kei_Nishikori,176,1,1,4,3,30-0,TRUE,30,1,0,,2,1,KN,4 f18 f3 s3x#,,,4f18f3s3x#,,0,,4f18f3s3x#,,1,,1,0,4,,f18f3s3x#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f18f3s3x,f18f3s3,ffs,3,2,1,40-0,0,4,3,0,1,1,,,3
